vocabulary size: 163
n tunes: 18194
n train tunes: 17298.0
n validation tunes: 896.0
787/1621 (epoch 1.456) train_loss=336.59805298 time/batch=7.12s
788/1621 (epoch 1.458) train_loss=358.40127563 time/batch=7.66s
789/1621 (epoch 1.460) train_loss=306.70462036 time/batch=6.90s
790/1621 (epoch 1.461) train_loss=357.51556396 time/batch=7.72s
791/1621 (epoch 1.463) train_loss=358.46228027 time/batch=8.15s
792/1621 (epoch 1.465) train_loss=203.19338989 time/batch=4.68s
793/1621 (epoch 1.467) train_loss=388.33779907 time/batch=8.24s
794/1621 (epoch 1.469) train_loss=363.50842285 time/batch=7.81s
795/1621 (epoch 1.471) train_loss=255.62309265 time/batch=5.83s
796/1621 (epoch 1.473) train_loss=309.55978394 time/batch=6.98s
797/1621 (epoch 1.474) train_loss=366.77291870 time/batch=7.85s
798/1621 (epoch 1.476) train_loss=413.17395020 time/batch=8.57s
799/1621 (epoch 1.478) train_loss=332.73233032 time/batch=7.19s
800/1621 (epoch 1.480) train_loss=296.47412109 time/batch=6.65s
801/1621 (epoch 1.482) train_loss=224.14849854 time/batch=5.37s
802/1621 (epoch 1.484) train_loss=242.12416077 time/batch=5.62s
803/1621 (epoch 1.485) train_loss=351.84893799 time/batch=7.78s
804/1621 (epoch 1.487) train_loss=352.33398438 time/batch=7.76s
805/1621 (epoch 1.489) train_loss=354.20184326 time/batch=7.49s
806/1621 (epoch 1.491) train_loss=159.87434387 time/batch=3.88s
807/1621 (epoch 1.493) train_loss=203.27339172 time/batch=4.64s
808/1621 (epoch 1.495) train_loss=315.32522583 time/batch=7.06s
809/1621 (epoch 1.497) train_loss=374.15853882 time/batch=8.20s
810/1621 (epoch 1.498) train_loss=355.75814819 time/batch=7.57s
811/1621 (epoch 1.500) train_loss=177.13714600 time/batch=3.99s
812/1621 (epoch 1.502) train_loss=231.34480286 time/batch=5.15s
813/1621 (epoch 1.504) train_loss=406.55230713 time/batch=9.02s
814/1621 (epoch 1.506) train_loss=434.29632568 time/batch=9.12s
815/1621 (epoch 1.508) train_loss=282.96777344 time/batch=6.53s
816/1621 (epoch 1.510) train_loss=258.99468994 time/batch=5.88s
817/1621 (epoch 1.511) train_loss=329.32101440 time/batch=7.25s
818/1621 (epoch 1.513) train_loss=185.47985840 time/batch=4.44s
819/1621 (epoch 1.515) train_loss=269.54702759 time/batch=6.36s
820/1621 (epoch 1.517) train_loss=121.36665344 time/batch=3.03s
821/1621 (epoch 1.519) train_loss=280.13305664 time/batch=6.17s
822/1621 (epoch 1.521) train_loss=230.20912170 time/batch=5.36s
823/1621 (epoch 1.522) train_loss=211.11059570 time/batch=4.76s
824/1621 (epoch 1.524) train_loss=317.57217407 time/batch=7.35s
825/1621 (epoch 1.526) train_loss=386.51315308 time/batch=8.41s
826/1621 (epoch 1.528) train_loss=140.31645203 time/batch=3.28s
827/1621 (epoch 1.530) train_loss=200.16244507 time/batch=4.65s
828/1621 (epoch 1.532) train_loss=265.47988892 time/batch=6.26s
829/1621 (epoch 1.534) train_loss=210.74572754 time/batch=5.12s
830/1621 (epoch 1.535) train_loss=355.33862305 time/batch=7.88s
831/1621 (epoch 1.537) train_loss=206.70442200 time/batch=4.92s
832/1621 (epoch 1.539) train_loss=160.85742188 time/batch=3.90s
833/1621 (epoch 1.541) train_loss=138.91957092 time/batch=3.64s
834/1621 (epoch 1.543) train_loss=369.24682617 time/batch=8.27s
835/1621 (epoch 1.545) train_loss=278.89160156 time/batch=6.25s
836/1621 (epoch 1.547) train_loss=380.50692749 time/batch=8.50s
837/1621 (epoch 1.548) train_loss=212.91572571 time/batch=5.01s
838/1621 (epoch 1.550) train_loss=381.08999634 time/batch=8.41s
839/1621 (epoch 1.552) train_loss=395.62719727 time/batch=8.65s
840/1621 (epoch 1.554) train_loss=356.05032349 time/batch=7.71s
841/1621 (epoch 1.556) train_loss=201.54322815 time/batch=4.73s
842/1621 (epoch 1.558) train_loss=229.11068726 time/batch=5.44s
843/1621 (epoch 1.559) train_loss=211.97357178 time/batch=4.93s
844/1621 (epoch 1.561) train_loss=411.51889038 time/batch=8.73s
845/1621 (epoch 1.563) train_loss=418.81347656 time/batch=9.10s
846/1621 (epoch 1.565) train_loss=265.97341919 time/batch=6.11s
847/1621 (epoch 1.567) train_loss=157.11422729 time/batch=3.89s
848/1621 (epoch 1.569) train_loss=192.54910278 time/batch=4.71s
849/1621 (epoch 1.571) train_loss=237.92039490 time/batch=5.90s
850/1621 (epoch 1.572) train_loss=374.01287842 time/batch=8.33s
851/1621 (epoch 1.574) train_loss=347.86117554 time/batch=7.56s
852/1621 (epoch 1.576) train_loss=212.99655151 time/batch=4.94s
853/1621 (epoch 1.578) train_loss=200.61924744 time/batch=4.73s
854/1621 (epoch 1.580) train_loss=148.82270813 time/batch=3.88s
855/1621 (epoch 1.582) train_loss=408.46258545 time/batch=9.05s
856/1621 (epoch 1.584) train_loss=340.40100098 time/batch=7.59s
857/1621 (epoch 1.585) train_loss=279.03213501 time/batch=6.01s
858/1621 (epoch 1.587) train_loss=158.68228149 time/batch=3.62s
859/1621 (epoch 1.589) train_loss=127.18534088 time/batch=3.27s
860/1621 (epoch 1.591) train_loss=377.04519653 time/batch=7.80s
861/1621 (epoch 1.593) train_loss=195.92649841 time/batch=4.63s
862/1621 (epoch 1.595) train_loss=164.29449463 time/batch=4.05s
863/1621 (epoch 1.596) train_loss=176.22712708 time/batch=4.18s
864/1621 (epoch 1.598) train_loss=392.65618896 time/batch=8.51s
865/1621 (epoch 1.600) train_loss=194.49230957 time/batch=4.80s
866/1621 (epoch 1.602) train_loss=224.01930237 time/batch=5.25s
867/1621 (epoch 1.604) train_loss=331.33905029 time/batch=7.60s
868/1621 (epoch 1.606) train_loss=344.57330322 time/batch=7.96s
869/1621 (epoch 1.608) train_loss=142.29634094 time/batch=3.81s
870/1621 (epoch 1.609) train_loss=326.14834595 time/batch=7.83s
871/1621 (epoch 1.611) train_loss=176.68395996 time/batch=4.31s
872/1621 (epoch 1.613) train_loss=222.48059082 time/batch=5.37s
873/1621 (epoch 1.615) train_loss=227.56370544 time/batch=5.35s
874/1621 (epoch 1.617) train_loss=263.62902832 time/batch=6.13s
875/1621 (epoch 1.619) train_loss=395.87329102 time/batch=8.47s
876/1621 (epoch 1.621) train_loss=182.38116455 time/batch=4.10s
877/1621 (epoch 1.622) train_loss=192.93862915 time/batch=4.75s
878/1621 (epoch 1.624) train_loss=313.46502686 time/batch=7.40s
879/1621 (epoch 1.626) train_loss=243.85560608 time/batch=5.76s
880/1621 (epoch 1.628) train_loss=274.32876587 time/batch=6.11s
881/1621 (epoch 1.630) train_loss=188.22161865 time/batch=4.44s
882/1621 (epoch 1.632) train_loss=312.65173340 time/batch=7.16s
883/1621 (epoch 1.633) train_loss=363.93276978 time/batch=8.29s
884/1621 (epoch 1.635) train_loss=159.16181946 time/batch=3.98s
885/1621 (epoch 1.637) train_loss=470.15615845 time/batch=11.03s
886/1621 (epoch 1.639) train_loss=326.65402222 time/batch=7.86s
887/1621 (epoch 1.641) train_loss=207.76815796 time/batch=5.30s
888/1621 (epoch 1.643) train_loss=327.63226318 time/batch=8.00s
889/1621 (epoch 1.645) train_loss=168.30455017 time/batch=4.20s
890/1621 (epoch 1.646) train_loss=346.45492554 time/batch=8.21s
891/1621 (epoch 1.648) train_loss=224.97789001 time/batch=5.56s
892/1621 (epoch 1.650) train_loss=401.89523315 time/batch=8.61s
893/1621 (epoch 1.652) train_loss=308.33755493 time/batch=6.82s
894/1621 (epoch 1.654) train_loss=398.19104004 time/batch=9.30s
895/1621 (epoch 1.656) train_loss=304.69146729 time/batch=6.96s
896/1621 (epoch 1.658) train_loss=389.88003540 time/batch=8.13s
897/1621 (epoch 1.659) train_loss=250.35076904 time/batch=5.52s
898/1621 (epoch 1.661) train_loss=173.03878784 time/batch=4.18s
899/1621 (epoch 1.663) train_loss=193.88047791 time/batch=4.69s
900/1621 (epoch 1.665) train_loss=180.64701843 time/batch=4.59s
901/1621 (epoch 1.667) train_loss=221.31248474 time/batch=5.31s
902/1621 (epoch 1.669) train_loss=193.18855286 time/batch=4.91s
903/1621 (epoch 1.670) train_loss=173.11276245 time/batch=4.28s
904/1621 (epoch 1.672) train_loss=276.98211670 time/batch=3.65s
905/1621 (epoch 1.674) train_loss=360.32485962 time/batch=3.63s
906/1621 (epoch 1.676) train_loss=203.31332397 time/batch=4.23s
907/1621 (epoch 1.678) train_loss=216.74351501 time/batch=5.25s
908/1621 (epoch 1.680) train_loss=378.26428223 time/batch=8.34s
909/1621 (epoch 1.682) train_loss=271.46286011 time/batch=6.36s
910/1621 (epoch 1.683) train_loss=178.61360168 time/batch=4.40s
911/1621 (epoch 1.685) train_loss=303.75540161 time/batch=6.82s
912/1621 (epoch 1.687) train_loss=241.56086731 time/batch=5.93s
913/1621 (epoch 1.689) train_loss=201.77667236 time/batch=4.91s
914/1621 (epoch 1.691) train_loss=199.95722961 time/batch=5.67s
915/1621 (epoch 1.693) train_loss=218.10919189 time/batch=5.37s
916/1621 (epoch 1.695) train_loss=302.66381836 time/batch=7.52s
917/1621 (epoch 1.696) train_loss=149.42823792 time/batch=4.20s
918/1621 (epoch 1.698) train_loss=242.42921448 time/batch=5.96s
919/1621 (epoch 1.700) train_loss=191.81379700 time/batch=5.10s
920/1621 (epoch 1.702) train_loss=174.36007690 time/batch=4.35s
921/1621 (epoch 1.704) train_loss=352.03680420 time/batch=8.38s
922/1621 (epoch 1.706) train_loss=268.64172363 time/batch=6.45s
923/1621 (epoch 1.707) train_loss=194.73283386 time/batch=4.73s
924/1621 (epoch 1.709) train_loss=269.32513428 time/batch=6.42s
925/1621 (epoch 1.711) train_loss=270.18649292 time/batch=6.47s
926/1621 (epoch 1.713) train_loss=353.31176758 time/batch=8.19s
927/1621 (epoch 1.715) train_loss=226.66104126 time/batch=5.31s
928/1621 (epoch 1.717) train_loss=388.25665283 time/batch=8.77s
929/1621 (epoch 1.719) train_loss=231.87440491 time/batch=5.92s
930/1621 (epoch 1.720) train_loss=319.24771118 time/batch=7.51s
931/1621 (epoch 1.722) train_loss=238.19720459 time/batch=5.52s
932/1621 (epoch 1.724) train_loss=319.52886963 time/batch=7.18s
933/1621 (epoch 1.726) train_loss=229.23802185 time/batch=5.61s
934/1621 (epoch 1.728) train_loss=341.35580444 time/batch=8.13s
935/1621 (epoch 1.730) train_loss=256.51919556 time/batch=6.09s
936/1621 (epoch 1.732) train_loss=253.26228333 time/batch=6.60s
937/1621 (epoch 1.733) train_loss=258.97613525 time/batch=6.29s
938/1621 (epoch 1.735) train_loss=166.16278076 time/batch=4.07s
939/1621 (epoch 1.737) train_loss=326.93975830 time/batch=7.37s
940/1621 (epoch 1.739) train_loss=218.36633301 time/batch=5.41s
941/1621 (epoch 1.741) train_loss=322.69766235 time/batch=7.26s
942/1621 (epoch 1.743) train_loss=139.13612366 time/batch=3.64s
943/1621 (epoch 1.744) train_loss=147.48060608 time/batch=4.05s
944/1621 (epoch 1.746) train_loss=235.41758728 time/batch=5.84s
945/1621 (epoch 1.748) train_loss=267.46850586 time/batch=6.48s
946/1621 (epoch 1.750) train_loss=213.94120789 time/batch=5.22s
947/1621 (epoch 1.752) train_loss=137.52764893 time/batch=3.65s
948/1621 (epoch 1.754) train_loss=336.90499878 time/batch=7.79s
949/1621 (epoch 1.756) train_loss=239.76473999 time/batch=5.98s
950/1621 (epoch 1.757) train_loss=226.77064514 time/batch=5.71s
951/1621 (epoch 1.759) train_loss=382.48004150 time/batch=8.73s
952/1621 (epoch 1.761) train_loss=333.83520508 time/batch=6.52s
953/1621 (epoch 1.763) train_loss=245.79322815 time/batch=5.62s
954/1621 (epoch 1.765) train_loss=371.17044067 time/batch=8.57s
955/1621 (epoch 1.767) train_loss=252.14605713 time/batch=6.00s
956/1621 (epoch 1.769) train_loss=214.81027222 time/batch=5.21s
957/1621 (epoch 1.770) train_loss=255.75814819 time/batch=6.09s
958/1621 (epoch 1.772) train_loss=235.38125610 time/batch=5.81s
959/1621 (epoch 1.774) train_loss=271.73962402 time/batch=6.74s
960/1621 (epoch 1.776) train_loss=306.78869629 time/batch=7.50s
961/1621 (epoch 1.778) train_loss=204.89053345 time/batch=5.08s
962/1621 (epoch 1.780) train_loss=196.77406311 time/batch=5.09s
963/1621 (epoch 1.781) train_loss=279.32611084 time/batch=6.69s
964/1621 (epoch 1.783) train_loss=253.09277344 time/batch=6.34s
965/1621 (epoch 1.785) train_loss=364.65783691 time/batch=8.54s
966/1621 (epoch 1.787) train_loss=176.93403625 time/batch=4.52s
967/1621 (epoch 1.789) train_loss=343.09887695 time/batch=8.38s
968/1621 (epoch 1.791) train_loss=328.51571655 time/batch=8.08s
969/1621 (epoch 1.793) train_loss=240.21148682 time/batch=5.83s
970/1621 (epoch 1.794) train_loss=141.67332458 time/batch=3.69s
971/1621 (epoch 1.796) train_loss=241.20809937 time/batch=5.75s
972/1621 (epoch 1.798) train_loss=216.78913879 time/batch=5.37s
973/1621 (epoch 1.800) train_loss=227.32864380 time/batch=5.67s
974/1621 (epoch 1.802) train_loss=241.14765930 time/batch=5.99s
975/1621 (epoch 1.804) train_loss=291.83920288 time/batch=7.04s
976/1621 (epoch 1.806) train_loss=230.96104431 time/batch=5.84s
977/1621 (epoch 1.807) train_loss=273.77874756 time/batch=6.26s
978/1621 (epoch 1.809) train_loss=236.30758667 time/batch=5.86s
979/1621 (epoch 1.811) train_loss=178.31871033 time/batch=4.51s
980/1621 (epoch 1.813) train_loss=192.50079346 time/batch=4.84s
981/1621 (epoch 1.815) train_loss=167.26849365 time/batch=4.35s
982/1621 (epoch 1.817) train_loss=249.81443787 time/batch=6.21s
983/1621 (epoch 1.818) train_loss=148.09062195 time/batch=3.70s
984/1621 (epoch 1.820) train_loss=268.81158447 time/batch=6.30s
985/1621 (epoch 1.822) train_loss=148.22079468 time/batch=3.80s
986/1621 (epoch 1.824) train_loss=382.22863770 time/batch=8.79s
987/1621 (epoch 1.826) train_loss=198.99581909 time/batch=5.22s
988/1621 (epoch 1.828) train_loss=362.91513062 time/batch=8.52s
989/1621 (epoch 1.830) train_loss=239.57591248 time/batch=5.97s
990/1621 (epoch 1.831) train_loss=197.11209106 time/batch=5.23s
991/1621 (epoch 1.833) train_loss=202.67210388 time/batch=5.21s
992/1621 (epoch 1.835) train_loss=252.01509094 time/batch=6.63s
993/1621 (epoch 1.837) train_loss=303.17614746 time/batch=7.29s
994/1621 (epoch 1.839) train_loss=172.43327332 time/batch=4.34s
995/1621 (epoch 1.841) train_loss=230.97019958 time/batch=6.00s
996/1621 (epoch 1.843) train_loss=357.70474243 time/batch=8.82s
997/1621 (epoch 1.844) train_loss=169.13090515 time/batch=4.57s
998/1621 (epoch 1.846) train_loss=229.77742004 time/batch=6.04s
999/1621 (epoch 1.848) train_loss=273.36645508 time/batch=7.06s
Validating
    loss:	277.101746

1000/1621 (epoch 1.850) train_loss=280.85189819 time/batch=99.46s
1001/1621 (epoch 1.852) train_loss=334.18682861 time/batch=8.20s
1002/1621 (epoch 1.854) train_loss=237.10876465 time/batch=5.85s
1003/1621 (epoch 1.855) train_loss=318.15686035 time/batch=7.38s
1004/1621 (epoch 1.857) train_loss=243.65716553 time/batch=6.18s
1005/1621 (epoch 1.859) train_loss=187.58352661 time/batch=4.99s
1006/1621 (epoch 1.861) train_loss=196.27368164 time/batch=5.34s
1007/1621 (epoch 1.863) train_loss=287.56402588 time/batch=7.29s
1008/1621 (epoch 1.865) train_loss=204.62350464 time/batch=5.38s
1009/1621 (epoch 1.867) train_loss=175.36711121 time/batch=4.90s
1010/1621 (epoch 1.868) train_loss=285.54196167 time/batch=7.17s
1011/1621 (epoch 1.870) train_loss=243.34555054 time/batch=6.57s
1012/1621 (epoch 1.872) train_loss=354.75524902 time/batch=9.00s
1013/1621 (epoch 1.874) train_loss=249.69912720 time/batch=5.60s
1014/1621 (epoch 1.876) train_loss=184.50199890 time/batch=4.59s
1015/1621 (epoch 1.878) train_loss=352.84405518 time/batch=8.39s
1016/1621 (epoch 1.880) train_loss=210.31013489 time/batch=5.43s
1017/1621 (epoch 1.881) train_loss=241.89727783 time/batch=6.04s
1018/1621 (epoch 1.883) train_loss=333.94064331 time/batch=8.40s
1019/1621 (epoch 1.885) train_loss=289.08169556 time/batch=7.34s
1020/1621 (epoch 1.887) train_loss=235.30850220 time/batch=6.04s
1021/1621 (epoch 1.889) train_loss=167.54544067 time/batch=4.84s
1022/1621 (epoch 1.891) train_loss=192.93110657 time/batch=5.14s
1023/1621 (epoch 1.892) train_loss=234.76188660 time/batch=5.99s
1024/1621 (epoch 1.894) train_loss=217.58395386 time/batch=5.64s
1025/1621 (epoch 1.896) train_loss=131.22485352 time/batch=3.72s
1026/1621 (epoch 1.898) train_loss=124.30059052 time/batch=3.74s
1027/1621 (epoch 1.900) train_loss=203.94789124 time/batch=5.62s
1028/1621 (epoch 1.902) train_loss=262.97415161 time/batch=6.80s
1029/1621 (epoch 1.904) train_loss=253.97206116 time/batch=6.66s
1030/1621 (epoch 1.905) train_loss=139.96113586 time/batch=4.12s
1031/1621 (epoch 1.907) train_loss=210.50224304 time/batch=5.44s
1032/1621 (epoch 1.909) train_loss=254.10980225 time/batch=6.47s
1033/1621 (epoch 1.911) train_loss=188.24922180 time/batch=5.18s
1034/1621 (epoch 1.913) train_loss=167.66293335 time/batch=5.15s
1035/1621 (epoch 1.915) train_loss=191.94314575 time/batch=5.26s
1036/1621 (epoch 1.917) train_loss=253.25581360 time/batch=6.45s
1037/1621 (epoch 1.918) train_loss=331.09008789 time/batch=7.98s
1038/1621 (epoch 1.920) train_loss=410.00390625 time/batch=7.90s
1039/1621 (epoch 1.922) train_loss=259.17272949 time/batch=6.17s
1040/1621 (epoch 1.924) train_loss=251.34686279 time/batch=6.21s
1041/1621 (epoch 1.926) train_loss=196.11007690 time/batch=5.27s
1042/1621 (epoch 1.928) train_loss=205.93919373 time/batch=5.50s
1043/1621 (epoch 1.929) train_loss=224.41809082 time/batch=5.99s
1044/1621 (epoch 1.931) train_loss=281.28366089 time/batch=7.93s
1045/1621 (epoch 1.933) train_loss=238.04774475 time/batch=6.44s
1046/1621 (epoch 1.935) train_loss=227.42791748 time/batch=6.21s
1047/1621 (epoch 1.937) train_loss=188.40628052 time/batch=5.18s
1048/1621 (epoch 1.939) train_loss=232.88310242 time/batch=6.39s
1049/1621 (epoch 1.941) train_loss=217.90881348 time/batch=5.70s
1050/1621 (epoch 1.942) train_loss=246.32214355 time/batch=6.41s
1051/1621 (epoch 1.944) train_loss=215.09892273 time/batch=5.51s
1052/1621 (epoch 1.946) train_loss=308.89544678 time/batch=7.41s
1053/1621 (epoch 1.948) train_loss=259.09524536 time/batch=6.75s
1054/1621 (epoch 1.950) train_loss=288.40243530 time/batch=7.14s
1055/1621 (epoch 1.952) train_loss=197.26196289 time/batch=5.49s
1056/1621 (epoch 1.954) train_loss=206.92691040 time/batch=5.66s
1057/1621 (epoch 1.955) train_loss=272.21578979 time/batch=7.61s
1058/1621 (epoch 1.957) train_loss=254.11029053 time/batch=6.70s
1059/1621 (epoch 1.959) train_loss=220.18461609 time/batch=6.08s
1060/1621 (epoch 1.961) train_loss=197.52711487 time/batch=5.59s
1061/1621 (epoch 1.963) train_loss=221.45219421 time/batch=5.88s
1062/1621 (epoch 1.965) train_loss=244.69978333 time/batch=6.70s
1063/1621 (epoch 1.966) train_loss=231.71823120 time/batch=6.30s
1064/1621 (epoch 1.968) train_loss=278.20095825 time/batch=8.08s
1065/1621 (epoch 1.970) train_loss=235.30476379 time/batch=5.54s
1066/1621 (epoch 1.972) train_loss=206.94432068 time/batch=5.59s
1067/1621 (epoch 1.974) train_loss=218.45256042 time/batch=5.63s
1068/1621 (epoch 1.976) train_loss=250.11134338 time/batch=6.36s
1069/1621 (epoch 1.978) train_loss=320.07058716 time/batch=8.10s
1070/1621 (epoch 1.979) train_loss=212.09387207 time/batch=5.75s
1071/1621 (epoch 1.981) train_loss=223.07382202 time/batch=5.84s
1072/1621 (epoch 1.983) train_loss=218.53756714 time/batch=5.85s
1073/1621 (epoch 1.985) train_loss=239.37615967 time/batch=6.43s
1074/1621 (epoch 1.987) train_loss=245.48469543 time/batch=6.47s
1075/1621 (epoch 1.989) train_loss=253.85231018 time/batch=6.66s
1076/1621 (epoch 1.991) train_loss=244.15011597 time/batch=6.36s
1077/1621 (epoch 1.992) train_loss=209.21319580 time/batch=5.83s
1078/1621 (epoch 1.994) train_loss=253.84329224 time/batch=6.58s
1079/1621 (epoch 1.996) train_loss=388.44628906 time/batch=8.09s
1080/1621 (epoch 1.998) train_loss=298.41238403 time/batch=8.05s
  saved to metadata/configSample--20250106-120149.pkl
1081/1621 (epoch 2.000) train_loss=11.30103302 time/batch=0.29s
1082/1621 (epoch 2.002) train_loss=680.56896973 time/batch=14.96s
1083/1621 (epoch 2.003) train_loss=854.65759277 time/batch=18.99s
1084/1621 (epoch 2.005) train_loss=717.34259033 time/batch=16.18s
1085/1621 (epoch 2.007) train_loss=723.11834717 time/batch=15.32s
1086/1621 (epoch 2.009) train_loss=1185.14428711 time/batch=22.63s
1087/1621 (epoch 2.011) train_loss=458.02166748 time/batch=4.53s
1088/1621 (epoch 2.013) train_loss=18.48916054 time/batch=0.31s
1089/1621 (epoch 2.015) train_loss=135.60206604 time/batch=1.55s
1090/1621 (epoch 2.016) train_loss=91.08759308 time/batch=1.16s
1091/1621 (epoch 2.018) train_loss=790.86004639 time/batch=8.59s
1092/1621 (epoch 2.020) train_loss=342.97714233 time/batch=3.50s
1093/1621 (epoch 2.022) train_loss=514.12255859 time/batch=5.49s
1094/1621 (epoch 2.024) train_loss=1018.86419678 time/batch=17.48s
1095/1621 (epoch 2.026) train_loss=665.22058105 time/batch=15.64s
1096/1621 (epoch 2.028) train_loss=152.39195251 time/batch=4.03s
1097/1621 (epoch 2.029) train_loss=380.52145386 time/batch=9.48s
1098/1621 (epoch 2.031) train_loss=311.73461914 time/batch=7.69s
1099/1621 (epoch 2.033) train_loss=348.02120972 time/batch=8.81s
1100/1621 (epoch 2.035) train_loss=708.25695801 time/batch=17.07s
1101/1621 (epoch 2.037) train_loss=601.42773438 time/batch=16.14s
1102/1621 (epoch 2.039) train_loss=82.89700317 time/batch=2.34s
1103/1621 (epoch 2.040) train_loss=234.52166748 time/batch=6.18s
1104/1621 (epoch 2.042) train_loss=142.46722412 time/batch=3.98s
1105/1621 (epoch 2.044) train_loss=72.67720032 time/batch=2.27s
1106/1621 (epoch 2.046) train_loss=510.49783325 time/batch=12.05s
1107/1621 (epoch 2.048) train_loss=1173.39135742 time/batch=17.62s
1108/1621 (epoch 2.050) train_loss=377.39410400 time/batch=4.10s
1109/1621 (epoch 2.052) train_loss=2294.15136719 time/batch=55.64s
1110/1621 (epoch 2.053) train_loss=511.38250732 time/batch=5.40s
1111/1621 (epoch 2.055) train_loss=204.10221863 time/batch=2.63s
1112/1621 (epoch 2.057) train_loss=55.84996033 time/batch=0.82s
1113/1621 (epoch 2.059) train_loss=253.16302490 time/batch=3.19s
1114/1621 (epoch 2.061) train_loss=568.54418945 time/batch=6.14s
1115/1621 (epoch 2.063) train_loss=469.33627319 time/batch=5.61s
1116/1621 (epoch 2.065) train_loss=467.45962524 time/batch=5.78s
1117/1621 (epoch 2.066) train_loss=333.51962280 time/batch=4.28s
1118/1621 (epoch 2.068) train_loss=87.85558319 time/batch=1.23s
1119/1621 (epoch 2.070) train_loss=470.56991577 time/batch=5.71s
1120/1621 (epoch 2.072) train_loss=442.97238159 time/batch=5.36s
1121/1621 (epoch 2.074) train_loss=276.57131958 time/batch=3.34s
1122/1621 (epoch 2.076) train_loss=339.53546143 time/batch=4.30s
1123/1621 (epoch 2.077) train_loss=323.74954224 time/batch=3.88s
1124/1621 (epoch 2.079) train_loss=421.95394897 time/batch=4.99s
1125/1621 (epoch 2.081) train_loss=119.93999481 time/batch=1.68s
1126/1621 (epoch 2.083) train_loss=574.88024902 time/batch=6.68s
1127/1621 (epoch 2.085) train_loss=575.94305420 time/batch=6.08s
1128/1621 (epoch 2.087) train_loss=130.88989258 time/batch=1.60s
1129/1621 (epoch 2.089) train_loss=551.43737793 time/batch=6.16s
1130/1621 (epoch 2.090) train_loss=462.24673462 time/batch=5.37s
1131/1621 (epoch 2.092) train_loss=499.63125610 time/batch=5.66s
1132/1621 (epoch 2.094) train_loss=132.49935913 time/batch=1.66s
1133/1621 (epoch 2.096) train_loss=291.28945923 time/batch=3.62s
1134/1621 (epoch 2.098) train_loss=166.28414917 time/batch=2.21s
1135/1621 (epoch 2.100) train_loss=250.49766541 time/batch=3.31s
1136/1621 (epoch 2.102) train_loss=570.73815918 time/batch=6.68s
1137/1621 (epoch 2.103) train_loss=606.95947266 time/batch=8.09s
1138/1621 (epoch 2.105) train_loss=120.55593872 time/batch=1.53s
1139/1621 (epoch 2.107) train_loss=271.57693481 time/batch=3.51s
1140/1621 (epoch 2.109) train_loss=556.34771729 time/batch=6.49s
1141/1621 (epoch 2.111) train_loss=233.42765808 time/batch=3.12s
1142/1621 (epoch 2.113) train_loss=95.35951996 time/batch=1.40s
1143/1621 (epoch 2.114) train_loss=284.82150269 time/batch=3.65s
1144/1621 (epoch 2.116) train_loss=512.53771973 time/batch=6.19s
1145/1621 (epoch 2.118) train_loss=350.47363281 time/batch=4.26s
1146/1621 (epoch 2.120) train_loss=381.35800171 time/batch=4.42s
1147/1621 (epoch 2.122) train_loss=185.55430603 time/batch=2.42s
1148/1621 (epoch 2.124) train_loss=100.62258148 time/batch=1.46s
1149/1621 (epoch 2.126) train_loss=251.44053650 time/batch=3.32s
1150/1621 (epoch 2.127) train_loss=483.85137939 time/batch=5.71s
1151/1621 (epoch 2.129) train_loss=181.09173584 time/batch=2.40s
1152/1621 (epoch 2.131) train_loss=548.52465820 time/batch=6.54s
1153/1621 (epoch 2.133) train_loss=96.97639465 time/batch=1.32s
1154/1621 (epoch 2.135) train_loss=218.87037659 time/batch=2.85s
1155/1621 (epoch 2.137) train_loss=322.45147705 time/batch=3.70s
1156/1621 (epoch 2.139) train_loss=387.80239868 time/batch=4.59s
1157/1621 (epoch 2.140) train_loss=410.22854614 time/batch=4.54s
1158/1621 (epoch 2.142) train_loss=162.55464172 time/batch=1.95s
1159/1621 (epoch 2.144) train_loss=170.02964783 time/batch=2.15s
1160/1621 (epoch 2.146) train_loss=278.45843506 time/batch=3.47s
1161/1621 (epoch 2.148) train_loss=235.18302917 time/batch=3.06s
1162/1621 (epoch 2.150) train_loss=96.36592865 time/batch=1.35s
1163/1621 (epoch 2.151) train_loss=272.57754517 time/batch=3.33s
1164/1621 (epoch 2.153) train_loss=103.87245178 time/batch=1.45s
1165/1621 (epoch 2.155) train_loss=545.86053467 time/batch=8.15s
1166/1621 (epoch 2.157) train_loss=278.66961670 time/batch=3.41s
1167/1621 (epoch 2.159) train_loss=338.54602051 time/batch=4.09s
1168/1621 (epoch 2.161) train_loss=188.87045288 time/batch=2.37s
1169/1621 (epoch 2.163) train_loss=330.90243530 time/batch=4.13s
1170/1621 (epoch 2.164) train_loss=342.98828125 time/batch=4.26s
1171/1621 (epoch 2.166) train_loss=364.51983643 time/batch=4.62s
1172/1621 (epoch 2.168) train_loss=125.43018341 time/batch=1.60s
1173/1621 (epoch 2.170) train_loss=329.31570435 time/batch=4.21s
1174/1621 (epoch 2.172) train_loss=86.95972443 time/batch=1.27s
1175/1621 (epoch 2.174) train_loss=90.16316223 time/batch=1.31s
1176/1621 (epoch 2.176) train_loss=116.50587463 time/batch=1.53s
1177/1621 (epoch 2.177) train_loss=249.78067017 time/batch=3.12s
1178/1621 (epoch 2.179) train_loss=255.22648621 time/batch=3.45s
