vocabulary size: 164
n tunes: 9984
n train tunes: 9472.0
n validation tunes: 512.0
786/1184 (epoch 2.655) train_loss=420.84240304 time/batch=5.51s
787/1184 (epoch 2.659) train_loss=283.95105522 time/batch=3.63s
788/1184 (epoch 2.662) train_loss=297.71742706 time/batch=4.12s
789/1184 (epoch 2.666) train_loss=358.54971084 time/batch=4.71s
790/1184 (epoch 2.669) train_loss=449.76340260 time/batch=6.07s
791/1184 (epoch 2.672) train_loss=341.34048173 time/batch=4.53s
792/1184 (epoch 2.676) train_loss=260.73714859 time/batch=3.54s
793/1184 (epoch 2.679) train_loss=501.01294426 time/batch=6.41s
794/1184 (epoch 2.682) train_loss=253.28475597 time/batch=3.38s
795/1184 (epoch 2.686) train_loss=461.62951126 time/batch=5.91s
796/1184 (epoch 2.689) train_loss=296.61950680 time/batch=3.84s
797/1184 (epoch 2.693) train_loss=330.39919374 time/batch=4.30s
798/1184 (epoch 2.696) train_loss=394.60926698 time/batch=4.92s
799/1184 (epoch 2.699) train_loss=272.47091501 time/batch=3.81s
800/1184 (epoch 2.703) train_loss=513.63314592 time/batch=6.65s
801/1184 (epoch 2.706) train_loss=349.13962270 time/batch=4.60s
802/1184 (epoch 2.709) train_loss=198.04035488 time/batch=2.71s
803/1184 (epoch 2.713) train_loss=287.68296418 time/batch=4.18s
804/1184 (epoch 2.716) train_loss=308.15200257 time/batch=4.20s
805/1184 (epoch 2.720) train_loss=483.98956549 time/batch=6.18s
806/1184 (epoch 2.723) train_loss=412.06251204 time/batch=5.26s
807/1184 (epoch 2.726) train_loss=381.01726542 time/batch=4.98s
808/1184 (epoch 2.730) train_loss=352.97998369 time/batch=4.60s
809/1184 (epoch 2.733) train_loss=250.16655373 time/batch=3.43s
810/1184 (epoch 2.736) train_loss=278.18232635 time/batch=3.67s
811/1184 (epoch 2.740) train_loss=491.82348567 time/batch=6.08s
812/1184 (epoch 2.743) train_loss=411.40592075 time/batch=5.38s
813/1184 (epoch 2.747) train_loss=379.37260273 time/batch=4.88s
814/1184 (epoch 2.750) train_loss=452.17368832 time/batch=5.71s
815/1184 (epoch 2.753) train_loss=157.15156909 time/batch=2.31s
816/1184 (epoch 2.757) train_loss=442.56171934 time/batch=5.86s
817/1184 (epoch 2.760) train_loss=477.84583788 time/batch=5.94s
818/1184 (epoch 2.764) train_loss=436.64731175 time/batch=5.60s
819/1184 (epoch 2.767) train_loss=523.21456968 time/batch=6.52s
820/1184 (epoch 2.770) train_loss=266.23833481 time/batch=3.53s
821/1184 (epoch 2.774) train_loss=388.53269683 time/batch=5.02s
822/1184 (epoch 2.777) train_loss=444.82268689 time/batch=6.13s
823/1184 (epoch 2.780) train_loss=232.63530746 time/batch=3.22s
824/1184 (epoch 2.784) train_loss=415.36530183 time/batch=5.10s
825/1184 (epoch 2.787) train_loss=243.49937272 time/batch=3.30s
826/1184 (epoch 2.791) train_loss=416.28876727 time/batch=5.34s
827/1184 (epoch 2.794) train_loss=431.73731846 time/batch=5.74s
828/1184 (epoch 2.797) train_loss=474.03622007 time/batch=6.07s
829/1184 (epoch 2.801) train_loss=398.22245199 time/batch=5.09s
830/1184 (epoch 2.804) train_loss=424.56625942 time/batch=5.64s
831/1184 (epoch 2.807) train_loss=220.90186844 time/batch=2.98s
832/1184 (epoch 2.811) train_loss=400.06038472 time/batch=5.11s
833/1184 (epoch 2.814) train_loss=193.42092776 time/batch=2.66s
834/1184 (epoch 2.818) train_loss=457.11034488 time/batch=5.94s
835/1184 (epoch 2.821) train_loss=444.61203826 time/batch=6.03s
836/1184 (epoch 2.824) train_loss=295.17327789 time/batch=4.27s
837/1184 (epoch 2.828) train_loss=406.77617710 time/batch=5.36s
838/1184 (epoch 2.831) train_loss=343.11304466 time/batch=4.58s
839/1184 (epoch 2.834) train_loss=173.49948293 time/batch=2.64s
840/1184 (epoch 2.838) train_loss=349.93346886 time/batch=4.67s
841/1184 (epoch 2.841) train_loss=327.37128229 time/batch=4.28s
842/1184 (epoch 2.845) train_loss=349.44750646 time/batch=4.52s
843/1184 (epoch 2.848) train_loss=384.98201731 time/batch=4.84s
844/1184 (epoch 2.851) train_loss=414.88706918 time/batch=5.40s
845/1184 (epoch 2.855) train_loss=392.13962120 time/batch=5.13s
846/1184 (epoch 2.858) train_loss=497.60700484 time/batch=6.43s
847/1184 (epoch 2.861) train_loss=240.72536014 time/batch=3.34s
848/1184 (epoch 2.865) train_loss=430.90264887 time/batch=5.65s
849/1184 (epoch 2.868) train_loss=396.82256513 time/batch=4.96s
850/1184 (epoch 2.872) train_loss=325.10244944 time/batch=4.46s
851/1184 (epoch 2.875) train_loss=417.96716312 time/batch=5.61s
852/1184 (epoch 2.878) train_loss=395.27206466 time/batch=5.17s
853/1184 (epoch 2.882) train_loss=202.38696466 time/batch=2.72s
854/1184 (epoch 2.885) train_loss=401.36808933 time/batch=5.54s
855/1184 (epoch 2.889) train_loss=340.64600068 time/batch=4.54s
856/1184 (epoch 2.892) train_loss=428.00959274 time/batch=6.06s
857/1184 (epoch 2.895) train_loss=325.38241796 time/batch=4.34s
858/1184 (epoch 2.899) train_loss=218.73827773 time/batch=3.17s
859/1184 (epoch 2.902) train_loss=356.08805763 time/batch=4.81s
860/1184 (epoch 2.905) train_loss=359.50076036 time/batch=4.74s
861/1184 (epoch 2.909) train_loss=392.11006059 time/batch=5.44s
862/1184 (epoch 2.912) train_loss=414.03029369 time/batch=5.60s
863/1184 (epoch 2.916) train_loss=391.74760394 time/batch=5.57s
864/1184 (epoch 2.919) train_loss=425.60499451 time/batch=5.78s
865/1184 (epoch 2.922) train_loss=322.97159876 time/batch=4.78s
866/1184 (epoch 2.926) train_loss=312.09751935 time/batch=4.38s
867/1184 (epoch 2.929) train_loss=341.30857654 time/batch=4.65s
868/1184 (epoch 2.932) train_loss=356.29988900 time/batch=4.78s
869/1184 (epoch 2.936) train_loss=329.85906072 time/batch=4.46s
870/1184 (epoch 2.939) train_loss=432.94361724 time/batch=5.84s
871/1184 (epoch 2.943) train_loss=411.88180469 time/batch=5.75s
872/1184 (epoch 2.946) train_loss=250.42546861 time/batch=3.53s
873/1184 (epoch 2.949) train_loss=307.63367753 time/batch=4.31s
874/1184 (epoch 2.953) train_loss=230.77270799 time/batch=3.47s
875/1184 (epoch 2.956) train_loss=312.93822442 time/batch=4.53s
876/1184 (epoch 2.959) train_loss=402.86835266 time/batch=5.53s
877/1184 (epoch 2.963) train_loss=276.18823073 time/batch=4.34s
878/1184 (epoch 2.966) train_loss=318.84424199 time/batch=4.53s
879/1184 (epoch 2.970) train_loss=484.97924748 time/batch=6.12s
880/1184 (epoch 2.973) train_loss=389.53790972 time/batch=4.78s
881/1184 (epoch 2.976) train_loss=357.73032837 time/batch=4.87s
882/1184 (epoch 2.980) train_loss=316.15568320 time/batch=4.72s
883/1184 (epoch 2.983) train_loss=462.89295655 time/batch=6.52s
884/1184 (epoch 2.986) train_loss=327.88639922 time/batch=4.67s
885/1184 (epoch 2.990) train_loss=407.66643448 time/batch=6.30s
886/1184 (epoch 2.993) train_loss=377.79446227 time/batch=5.40s
887/1184 (epoch 2.997) train_loss=330.84116353 time/batch=4.56s
888/1184 (epoch 3.000) train_loss=344.20735315 time/batch=4.81s
  saved to metadata/configSample--20250114-222226.pkl
889/1184 (epoch 3.003) train_loss=2131.93723843 time/batch=32.24s
890/1184 (epoch 3.007) train_loss=430.77038803 time/batch=5.77s
891/1184 (epoch 3.010) train_loss=1312.25012820 time/batch=17.18s
892/1184 (epoch 3.014) train_loss=679.36994627 time/batch=9.02s
893/1184 (epoch 3.017) train_loss=210.40676814 time/batch=2.88s
894/1184 (epoch 3.020) train_loss=2260.02293100 time/batch=48.95s
895/1184 (epoch 3.024) train_loss=767.37626533 time/batch=10.41s
896/1184 (epoch 3.027) train_loss=640.34096817 time/batch=8.22s
897/1184 (epoch 3.030) train_loss=280.05981601 time/batch=3.85s
898/1184 (epoch 3.034) train_loss=567.61618792 time/batch=7.43s
899/1184 (epoch 3.037) train_loss=225.82785344 time/batch=3.19s
900/1184 (epoch 3.041) train_loss=686.61574441 time/batch=9.37s
901/1184 (epoch 3.044) train_loss=623.30261846 time/batch=8.40s
902/1184 (epoch 3.047) train_loss=614.36783432 time/batch=8.43s
903/1184 (epoch 3.051) train_loss=939.13728547 time/batch=12.24s
904/1184 (epoch 3.054) train_loss=330.90437561 time/batch=4.21s
905/1184 (epoch 3.057) train_loss=309.68165837 time/batch=4.31s
906/1184 (epoch 3.061) train_loss=326.90985877 time/batch=4.60s
907/1184 (epoch 3.064) train_loss=148.03739412 time/batch=2.27s
908/1184 (epoch 3.068) train_loss=1055.06549715 time/batch=13.53s
909/1184 (epoch 3.071) train_loss=169.27502914 time/batch=2.36s
910/1184 (epoch 3.074) train_loss=357.11674770 time/batch=4.87s
911/1184 (epoch 3.078) train_loss=299.06190024 time/batch=4.15s
912/1184 (epoch 3.081) train_loss=127.15427462 time/batch=2.06s
913/1184 (epoch 3.084) train_loss=497.48118866 time/batch=6.71s
914/1184 (epoch 3.088) train_loss=890.84176209 time/batch=11.72s
915/1184 (epoch 3.091) train_loss=833.43331669 time/batch=11.17s
916/1184 (epoch 3.095) train_loss=217.29129872 time/batch=3.19s
917/1184 (epoch 3.098) train_loss=454.02096861 time/batch=6.23s
918/1184 (epoch 3.101) train_loss=419.82902787 time/batch=5.73s
919/1184 (epoch 3.105) train_loss=387.66668326 time/batch=5.31s
920/1184 (epoch 3.108) train_loss=777.21914273 time/batch=9.84s
921/1184 (epoch 3.111) train_loss=573.32315896 time/batch=6.87s
922/1184 (epoch 3.115) train_loss=1219.40996571 time/batch=15.12s
923/1184 (epoch 3.118) train_loss=990.94874549 time/batch=12.73s
924/1184 (epoch 3.122) train_loss=507.97499391 time/batch=6.70s
925/1184 (epoch 3.125) train_loss=458.96346249 time/batch=6.17s
926/1184 (epoch 3.128) train_loss=801.46563920 time/batch=10.73s
927/1184 (epoch 3.132) train_loss=661.86757899 time/batch=8.84s
928/1184 (epoch 3.135) train_loss=494.68693200 time/batch=6.53s
929/1184 (epoch 3.139) train_loss=763.52047430 time/batch=10.16s
930/1184 (epoch 3.142) train_loss=628.82990404 time/batch=8.12s
931/1184 (epoch 3.145) train_loss=280.58218988 time/batch=3.73s
932/1184 (epoch 3.149) train_loss=428.22773178 time/batch=6.04s
933/1184 (epoch 3.152) train_loss=390.54430928 time/batch=5.32s
934/1184 (epoch 3.155) train_loss=472.54159829 time/batch=6.50s
935/1184 (epoch 3.159) train_loss=523.10724654 time/batch=6.93s
936/1184 (epoch 3.162) train_loss=289.88472865 time/batch=4.06s
937/1184 (epoch 3.166) train_loss=163.62149189 time/batch=2.38s
938/1184 (epoch 3.169) train_loss=603.25651041 time/batch=7.80s
939/1184 (epoch 3.172) train_loss=475.50246208 time/batch=6.40s
940/1184 (epoch 3.176) train_loss=429.90175101 time/batch=5.71s
941/1184 (epoch 3.179) train_loss=644.00043792 time/batch=8.40s
942/1184 (epoch 3.182) train_loss=234.76240022 time/batch=3.31s
943/1184 (epoch 3.186) train_loss=495.70981323 time/batch=6.77s
944/1184 (epoch 3.189) train_loss=298.86872793 time/batch=4.27s
945/1184 (epoch 3.193) train_loss=601.39773605 time/batch=8.33s
946/1184 (epoch 3.196) train_loss=1152.83856195 time/batch=17.27s
947/1184 (epoch 3.199) train_loss=707.90301354 time/batch=7.97s
948/1184 (epoch 3.203) train_loss=389.16044399 time/batch=5.02s
949/1184 (epoch 3.206) train_loss=1323.87616088 time/batch=18.76s
950/1184 (epoch 3.209) train_loss=659.60973381 time/batch=9.03s
951/1184 (epoch 3.213) train_loss=786.29867709 time/batch=10.88s
952/1184 (epoch 3.216) train_loss=705.74422929 time/batch=9.79s
953/1184 (epoch 3.220) train_loss=538.52974307 time/batch=7.24s
954/1184 (epoch 3.223) train_loss=411.30988228 time/batch=5.99s
955/1184 (epoch 3.226) train_loss=202.81008563 time/batch=2.95s
956/1184 (epoch 3.230) train_loss=220.13390173 time/batch=3.23s
957/1184 (epoch 3.233) train_loss=690.10922902 time/batch=9.26s
958/1184 (epoch 3.236) train_loss=665.69621071 time/batch=9.26s
959/1184 (epoch 3.240) train_loss=229.68176028 time/batch=3.37s
960/1184 (epoch 3.243) train_loss=332.64843970 time/batch=4.72s
961/1184 (epoch 3.247) train_loss=590.56192735 time/batch=8.13s
962/1184 (epoch 3.250) train_loss=729.80192750 time/batch=10.76s
963/1184 (epoch 3.253) train_loss=204.88892895 time/batch=3.10s
964/1184 (epoch 3.257) train_loss=455.26335501 time/batch=6.50s
965/1184 (epoch 3.260) train_loss=468.32513883 time/batch=6.62s
966/1184 (epoch 3.264) train_loss=465.93090928 time/batch=6.43s
967/1184 (epoch 3.267) train_loss=276.92331400 time/batch=3.82s
968/1184 (epoch 3.270) train_loss=410.14542924 time/batch=6.02s
969/1184 (epoch 3.274) train_loss=475.32617688 time/batch=6.84s
970/1184 (epoch 3.277) train_loss=627.20945428 time/batch=8.67s
971/1184 (epoch 3.280) train_loss=225.99566193 time/batch=3.19s
972/1184 (epoch 3.284) train_loss=280.43556581 time/batch=4.10s
973/1184 (epoch 3.287) train_loss=316.81516853 time/batch=4.76s
974/1184 (epoch 3.291) train_loss=220.22944328 time/batch=3.30s
975/1184 (epoch 3.294) train_loss=146.63803772 time/batch=2.26s
976/1184 (epoch 3.297) train_loss=829.41284916 time/batch=12.38s
977/1184 (epoch 3.301) train_loss=550.31509358 time/batch=7.68s
978/1184 (epoch 3.304) train_loss=207.62188959 time/batch=2.93s
979/1184 (epoch 3.307) train_loss=433.15754353 time/batch=6.41s
980/1184 (epoch 3.311) train_loss=366.70804300 time/batch=5.28s
981/1184 (epoch 3.314) train_loss=258.18343714 time/batch=3.93s
982/1184 (epoch 3.318) train_loss=510.74807999 time/batch=7.06s
983/1184 (epoch 3.321) train_loss=172.70539970 time/batch=2.63s
984/1184 (epoch 3.324) train_loss=496.32995831 time/batch=7.09s
985/1184 (epoch 3.328) train_loss=372.28136081 time/batch=5.48s
986/1184 (epoch 3.331) train_loss=431.13569083 time/batch=5.96s
987/1184 (epoch 3.334) train_loss=526.12251186 time/batch=7.23s
988/1184 (epoch 3.338) train_loss=258.62702310 time/batch=3.73s
989/1184 (epoch 3.341) train_loss=198.87739488 time/batch=3.17s
990/1184 (epoch 3.345) train_loss=337.78168084 time/batch=5.08s
991/1184 (epoch 3.348) train_loss=240.15113893 time/batch=3.64s
992/1184 (epoch 3.351) train_loss=693.89753698 time/batch=11.06s
993/1184 (epoch 3.355) train_loss=779.95597922 time/batch=12.61s
994/1184 (epoch 3.358) train_loss=764.02578454 time/batch=12.50s
995/1184 (epoch 3.361) train_loss=153.78464018 time/batch=2.23s
996/1184 (epoch 3.365) train_loss=469.44102190 time/batch=6.70s
997/1184 (epoch 3.368) train_loss=434.63629191 time/batch=5.90s
998/1184 (epoch 3.372) train_loss=478.45040102 time/batch=6.87s
999/1184 (epoch 3.375) train_loss=615.29838477 time/batch=8.62s
Validating
    loss:	428.675882

1000/1184 (epoch 3.378) train_loss=580.56464150 time/batch=84.73s
1001/1184 (epoch 3.382) train_loss=366.16158241 time/batch=5.03s
1002/1184 (epoch 3.385) train_loss=530.14815230 time/batch=7.50s
1003/1184 (epoch 3.389) train_loss=229.46441943 time/batch=3.37s
1004/1184 (epoch 3.392) train_loss=398.36272382 time/batch=5.68s
1005/1184 (epoch 3.395) train_loss=293.28041821 time/batch=4.40s
1006/1184 (epoch 3.399) train_loss=367.70709505 time/batch=5.49s
1007/1184 (epoch 3.402) train_loss=398.75466946 time/batch=6.11s
1008/1184 (epoch 3.405) train_loss=301.17490721 time/batch=4.61s
1009/1184 (epoch 3.409) train_loss=283.64337731 time/batch=4.35s
1010/1184 (epoch 3.412) train_loss=309.42594039 time/batch=4.58s
1011/1184 (epoch 3.416) train_loss=180.53903255 time/batch=2.79s
1012/1184 (epoch 3.419) train_loss=227.25233549 time/batch=3.47s
1013/1184 (epoch 3.422) train_loss=353.59073496 time/batch=4.94s
1014/1184 (epoch 3.426) train_loss=594.09890748 time/batch=8.80s
1015/1184 (epoch 3.429) train_loss=389.86277459 time/batch=5.33s
1016/1184 (epoch 3.432) train_loss=561.04635628 time/batch=7.78s
1017/1184 (epoch 3.436) train_loss=359.48659122 time/batch=4.92s
1018/1184 (epoch 3.439) train_loss=463.40527247 time/batch=6.34s
1019/1184 (epoch 3.443) train_loss=216.85601310 time/batch=3.25s
1020/1184 (epoch 3.446) train_loss=143.13338403 time/batch=2.16s
1021/1184 (epoch 3.449) train_loss=252.52310865 time/batch=3.81s
1022/1184 (epoch 3.453) train_loss=227.72412157 time/batch=3.63s
1023/1184 (epoch 3.456) train_loss=289.87323195 time/batch=4.80s
1024/1184 (epoch 3.459) train_loss=568.59174743 time/batch=10.23s
1025/1184 (epoch 3.463) train_loss=378.88710787 time/batch=7.14s
1026/1184 (epoch 3.466) train_loss=350.10846869 time/batch=6.87s
1027/1184 (epoch 3.470) train_loss=319.26184791 time/batch=6.18s
1028/1184 (epoch 3.473) train_loss=447.21998112 time/batch=8.14s
1029/1184 (epoch 3.476) train_loss=151.02373808 time/batch=3.23s
1030/1184 (epoch 3.480) train_loss=438.76137570 time/batch=8.86s
1031/1184 (epoch 3.483) train_loss=515.57439895 time/batch=10.34s
1032/1184 (epoch 3.486) train_loss=222.43779902 time/batch=4.55s
1033/1184 (epoch 3.490) train_loss=228.35738447 time/batch=4.59s
1034/1184 (epoch 3.493) train_loss=329.20494971 time/batch=6.71s
1035/1184 (epoch 3.497) train_loss=263.77072235 time/batch=5.20s
1036/1184 (epoch 3.500) train_loss=362.25220697 time/batch=6.91s
1037/1184 (epoch 3.503) train_loss=378.85141548 time/batch=7.56s
1038/1184 (epoch 3.507) train_loss=204.72941577 time/batch=4.06s
1039/1184 (epoch 3.510) train_loss=245.03353225 time/batch=5.02s
1040/1184 (epoch 3.514) train_loss=246.72809017 time/batch=5.14s
1041/1184 (epoch 3.517) train_loss=486.45458152 time/batch=9.78s
1042/1184 (epoch 3.520) train_loss=158.48579264 time/batch=3.43s
1043/1184 (epoch 3.524) train_loss=287.04040936 time/batch=5.88s
1044/1184 (epoch 3.527) train_loss=367.19033943 time/batch=7.77s
1045/1184 (epoch 3.530) train_loss=267.85932979 time/batch=5.56s
1046/1184 (epoch 3.534) train_loss=251.38784856 time/batch=4.91s
1047/1184 (epoch 3.537) train_loss=226.00995808 time/batch=4.65s
1048/1184 (epoch 3.541) train_loss=327.35594997 time/batch=6.29s
1049/1184 (epoch 3.544) train_loss=459.80919948 time/batch=8.97s
1050/1184 (epoch 3.547) train_loss=181.06264372 time/batch=3.76s
1051/1184 (epoch 3.551) train_loss=319.41822336 time/batch=6.53s
1052/1184 (epoch 3.554) train_loss=416.37814693 time/batch=8.35s
1053/1184 (epoch 3.557) train_loss=339.44419969 time/batch=7.24s
1054/1184 (epoch 3.561) train_loss=347.13596217 time/batch=6.67s
1055/1184 (epoch 3.564) train_loss=225.20338319 time/batch=4.84s
1056/1184 (epoch 3.568) train_loss=550.14491134 time/batch=10.34s
1057/1184 (epoch 3.571) train_loss=184.70401901 time/batch=3.48s
1058/1184 (epoch 3.574) train_loss=469.29890911 time/batch=9.20s
1059/1184 (epoch 3.578) train_loss=185.52892256 time/batch=3.65s
1060/1184 (epoch 3.581) train_loss=369.97297097 time/batch=6.79s
1061/1184 (epoch 3.584) train_loss=228.79939439 time/batch=3.54s
1062/1184 (epoch 3.588) train_loss=438.70231290 time/batch=7.11s
1063/1184 (epoch 3.591) train_loss=367.63250357 time/batch=6.10s
1064/1184 (epoch 3.595) train_loss=251.98871291 time/batch=4.41s
1065/1184 (epoch 3.598) train_loss=207.66241400 time/batch=3.92s
1066/1184 (epoch 3.601) train_loss=166.74791692 time/batch=2.94s
1067/1184 (epoch 3.605) train_loss=340.19939252 time/batch=5.52s
1068/1184 (epoch 3.608) train_loss=510.95084959 time/batch=8.19s
1069/1184 (epoch 3.611) train_loss=292.15589790 time/batch=4.46s
1070/1184 (epoch 3.615) train_loss=451.19794041 time/batch=7.13s
1071/1184 (epoch 3.618) train_loss=177.96122911 time/batch=2.66s
1072/1184 (epoch 3.622) train_loss=426.40457649 time/batch=6.30s
1073/1184 (epoch 3.625) train_loss=299.52856225 time/batch=4.58s
1074/1184 (epoch 3.628) train_loss=346.58247182 time/batch=5.60s
1075/1184 (epoch 3.632) train_loss=402.66373819 time/batch=6.00s
1076/1184 (epoch 3.635) train_loss=257.34172714 time/batch=4.30s
1077/1184 (epoch 3.639) train_loss=370.72667449 time/batch=6.20s
1078/1184 (epoch 3.642) train_loss=303.29708976 time/batch=4.95s
1079/1184 (epoch 3.645) train_loss=443.56412995 time/batch=7.08s
1080/1184 (epoch 3.649) train_loss=132.48702203 time/batch=2.49s
1081/1184 (epoch 3.652) train_loss=478.03021759 time/batch=7.92s
1082/1184 (epoch 3.655) train_loss=406.83345523 time/batch=6.71s
1083/1184 (epoch 3.659) train_loss=324.18269244 time/batch=5.26s
1084/1184 (epoch 3.662) train_loss=329.19081166 time/batch=4.98s
1085/1184 (epoch 3.666) train_loss=276.20726816 time/batch=5.76s
1086/1184 (epoch 3.669) train_loss=156.31036411 time/batch=3.42s
1087/1184 (epoch 3.672) train_loss=413.44531129 time/batch=8.62s
1088/1184 (epoch 3.676) train_loss=233.52288040 time/batch=4.99s
1089/1184 (epoch 3.679) train_loss=285.07620233 time/batch=5.73s
1090/1184 (epoch 3.682) train_loss=301.71203402 time/batch=6.35s
1091/1184 (epoch 3.686) train_loss=310.51799588 time/batch=6.49s
1092/1184 (epoch 3.689) train_loss=537.52765155 time/batch=10.53s
1093/1184 (epoch 3.693) train_loss=404.85023404 time/batch=8.13s
1094/1184 (epoch 3.696) train_loss=355.20414381 time/batch=7.17s
1095/1184 (epoch 3.699) train_loss=458.99981846 time/batch=8.97s
1096/1184 (epoch 3.703) train_loss=331.04975319 time/batch=7.28s
1097/1184 (epoch 3.706) train_loss=274.94073986 time/batch=5.98s
1098/1184 (epoch 3.709) train_loss=155.70321767 time/batch=3.19s
1099/1184 (epoch 3.713) train_loss=359.72078960 time/batch=7.32s
1100/1184 (epoch 3.716) train_loss=420.23493303 time/batch=8.40s
1101/1184 (epoch 3.720) train_loss=394.44928437 time/batch=8.51s
1102/1184 (epoch 3.723) train_loss=374.30076581 time/batch=7.54s
1103/1184 (epoch 3.726) train_loss=194.34246617 time/batch=4.08s
1104/1184 (epoch 3.730) train_loss=324.10901309 time/batch=6.69s
1105/1184 (epoch 3.733) train_loss=367.22696134 time/batch=7.83s
1106/1184 (epoch 3.736) train_loss=408.75827421 time/batch=8.63s
1107/1184 (epoch 3.740) train_loss=368.89033843 time/batch=8.07s
1108/1184 (epoch 3.743) train_loss=413.56504485 time/batch=8.47s
1109/1184 (epoch 3.747) train_loss=448.91442175 time/batch=8.85s
1110/1184 (epoch 3.750) train_loss=249.53133247 time/batch=5.44s
1111/1184 (epoch 3.753) train_loss=296.17211453 time/batch=6.02s
1112/1184 (epoch 3.757) train_loss=160.71241970 time/batch=3.71s
1113/1184 (epoch 3.760) train_loss=235.16476749 time/batch=5.27s
1114/1184 (epoch 3.764) train_loss=517.68847821 time/batch=10.48s
1115/1184 (epoch 3.767) train_loss=492.12224519 time/batch=9.38s
1116/1184 (epoch 3.770) train_loss=419.07062882 time/batch=7.96s
1117/1184 (epoch 3.774) train_loss=364.76421461 time/batch=7.75s
1118/1184 (epoch 3.777) train_loss=205.65651253 time/batch=4.75s
1119/1184 (epoch 3.780) train_loss=265.11763434 time/batch=5.96s
1120/1184 (epoch 3.784) train_loss=324.16582162 time/batch=6.93s
1121/1184 (epoch 3.787) train_loss=265.01726024 time/batch=5.54s
1122/1184 (epoch 3.791) train_loss=290.60893886 time/batch=6.29s
1123/1184 (epoch 3.794) train_loss=433.78319721 time/batch=9.50s
1124/1184 (epoch 3.797) train_loss=219.82354169 time/batch=4.76s
1125/1184 (epoch 3.801) train_loss=377.89275301 time/batch=8.28s
1126/1184 (epoch 3.804) train_loss=330.76485743 time/batch=7.36s
1127/1184 (epoch 3.807) train_loss=324.52308261 time/batch=7.01s
1128/1184 (epoch 3.811) train_loss=331.73194837 time/batch=6.77s
1129/1184 (epoch 3.814) train_loss=362.04251219 time/batch=7.96s
1130/1184 (epoch 3.818) train_loss=355.40224111 time/batch=7.89s
1131/1184 (epoch 3.821) train_loss=395.17911249 time/batch=8.70s
1132/1184 (epoch 3.824) train_loss=343.59482327 time/batch=6.83s
1133/1184 (epoch 3.828) train_loss=358.13773971 time/batch=7.57s
1134/1184 (epoch 3.831) train_loss=230.91667330 time/batch=4.88s
1135/1184 (epoch 3.834) train_loss=270.86134725 time/batch=5.93s
1136/1184 (epoch 3.838) train_loss=160.78106484 time/batch=3.96s
1137/1184 (epoch 3.841) train_loss=377.76288105 time/batch=7.94s
1138/1184 (epoch 3.845) train_loss=250.52211323 time/batch=5.83s
1139/1184 (epoch 3.848) train_loss=322.21845980 time/batch=6.64s
1140/1184 (epoch 3.851) train_loss=281.44991960 time/batch=6.08s
1141/1184 (epoch 3.855) train_loss=375.54511536 time/batch=7.99s
1142/1184 (epoch 3.858) train_loss=288.23076989 time/batch=6.08s
1143/1184 (epoch 3.861) train_loss=180.67436404 time/batch=4.08s
1144/1184 (epoch 3.865) train_loss=362.52491566 time/batch=7.76s
1145/1184 (epoch 3.868) train_loss=349.30803408 time/batch=7.29s
1146/1184 (epoch 3.872) train_loss=291.79330401 time/batch=6.28s
1147/1184 (epoch 3.875) train_loss=262.10332716 time/batch=5.75s
1148/1184 (epoch 3.878) train_loss=232.41169116 time/batch=4.98s
1149/1184 (epoch 3.882) train_loss=402.65810335 time/batch=8.42s
1150/1184 (epoch 3.885) train_loss=217.38922271 time/batch=4.82s
1151/1184 (epoch 3.889) train_loss=341.81998218 time/batch=6.83s
1152/1184 (epoch 3.892) train_loss=304.07548431 time/batch=6.36s
1153/1184 (epoch 3.895) train_loss=345.05319711 time/batch=7.52s
1154/1184 (epoch 3.899) train_loss=272.71393538 time/batch=5.89s
1155/1184 (epoch 3.902) train_loss=269.48589541 time/batch=6.11s
1156/1184 (epoch 3.905) train_loss=285.02099801 time/batch=6.24s
1157/1184 (epoch 3.909) train_loss=282.50664062 time/batch=6.22s
1158/1184 (epoch 3.912) train_loss=284.22547564 time/batch=6.10s
1159/1184 (epoch 3.916) train_loss=386.51562116 time/batch=8.24s
1160/1184 (epoch 3.919) train_loss=302.75744088 time/batch=6.06s
1161/1184 (epoch 3.922) train_loss=392.75060215 time/batch=8.04s
1162/1184 (epoch 3.926) train_loss=358.12711045 time/batch=7.62s
1163/1184 (epoch 3.929) train_loss=310.45602399 time/batch=6.81s
1164/1184 (epoch 3.932) train_loss=309.81152398 time/batch=7.41s
1165/1184 (epoch 3.936) train_loss=255.01003679 time/batch=6.52s
1166/1184 (epoch 3.939) train_loss=289.42117513 time/batch=7.18s
1167/1184 (epoch 3.943) train_loss=277.68946788 time/batch=6.62s
1168/1184 (epoch 3.946) train_loss=257.45924385 time/batch=6.69s
1169/1184 (epoch 3.949) train_loss=351.44783041 time/batch=8.51s
1170/1184 (epoch 3.953) train_loss=295.24564354 time/batch=7.43s
1171/1184 (epoch 3.956) train_loss=242.66339038 time/batch=5.97s
1172/1184 (epoch 3.959) train_loss=329.65050924 time/batch=8.35s
1173/1184 (epoch 3.963) train_loss=258.47470498 time/batch=6.03s
1174/1184 (epoch 3.966) train_loss=297.55348630 time/batch=7.38s
1175/1184 (epoch 3.970) train_loss=235.99934032 time/batch=5.91s
1176/1184 (epoch 3.973) train_loss=254.67453834 time/batch=6.56s
1177/1184 (epoch 3.976) train_loss=377.73958742 time/batch=8.75s
