vocabulary size: 7551
n tunes: 18184
n train tunes: 17288.0
n validation tunes: 896.0
787/1620 (epoch 1.457) train_loss=695.52032471 time/batch=24.67s
788/1620 (epoch 1.459) train_loss=355.83825684 time/batch=13.30s
789/1620 (epoch 1.460) train_loss=442.74285889 time/batch=16.80s
790/1620 (epoch 1.462) train_loss=431.85446167 time/batch=16.51s
791/1620 (epoch 1.464) train_loss=207.51734924 time/batch=8.15s
792/1620 (epoch 1.466) train_loss=455.98364258 time/batch=17.07s
793/1620 (epoch 1.468) train_loss=412.62072754 time/batch=15.56s
794/1620 (epoch 1.470) train_loss=598.98516846 time/batch=21.50s
795/1620 (epoch 1.472) train_loss=329.56869507 time/batch=12.76s
796/1620 (epoch 1.473) train_loss=268.91314697 time/batch=10.42s
797/1620 (epoch 1.475) train_loss=456.99542236 time/batch=17.00s
798/1620 (epoch 1.477) train_loss=316.67575073 time/batch=12.72s
799/1620 (epoch 1.479) train_loss=214.63569641 time/batch=9.06s
800/1620 (epoch 1.481) train_loss=358.12677002 time/batch=13.49s
801/1620 (epoch 1.483) train_loss=393.26464844 time/batch=15.19s
802/1620 (epoch 1.484) train_loss=420.90414429 time/batch=16.00s
803/1620 (epoch 1.486) train_loss=470.80749512 time/batch=16.69s
804/1620 (epoch 1.488) train_loss=300.92825317 time/batch=11.38s
805/1620 (epoch 1.490) train_loss=313.81356812 time/batch=12.39s
806/1620 (epoch 1.492) train_loss=611.37866211 time/batch=22.25s
807/1620 (epoch 1.494) train_loss=232.99606323 time/batch=9.66s
808/1620 (epoch 1.496) train_loss=388.05102539 time/batch=14.86s
809/1620 (epoch 1.497) train_loss=226.77337646 time/batch=9.22s
810/1620 (epoch 1.499) train_loss=597.74713135 time/batch=22.19s
811/1620 (epoch 1.501) train_loss=334.07922363 time/batch=13.44s
812/1620 (epoch 1.503) train_loss=201.68890381 time/batch=8.64s
813/1620 (epoch 1.505) train_loss=439.35653687 time/batch=16.48s
814/1620 (epoch 1.507) train_loss=234.43165588 time/batch=9.75s
815/1620 (epoch 1.509) train_loss=690.35021973 time/batch=25.94s
816/1620 (epoch 1.510) train_loss=268.58969116 time/batch=10.84s
817/1620 (epoch 1.512) train_loss=249.42259216 time/batch=10.46s
818/1620 (epoch 1.514) train_loss=407.78430176 time/batch=15.62s
819/1620 (epoch 1.516) train_loss=402.85870361 time/batch=14.65s
820/1620 (epoch 1.518) train_loss=458.56646729 time/batch=16.05s
821/1620 (epoch 1.520) train_loss=454.59356689 time/batch=16.93s
822/1620 (epoch 1.522) train_loss=365.87997437 time/batch=13.92s
823/1620 (epoch 1.523) train_loss=450.50387573 time/batch=17.14s
824/1620 (epoch 1.525) train_loss=441.95303345 time/batch=16.29s
825/1620 (epoch 1.527) train_loss=459.29937744 time/batch=17.35s
826/1620 (epoch 1.529) train_loss=403.96319580 time/batch=15.51s
827/1620 (epoch 1.531) train_loss=472.80224609 time/batch=17.65s
828/1620 (epoch 1.533) train_loss=511.82571411 time/batch=18.34s
829/1620 (epoch 1.534) train_loss=290.18640137 time/batch=10.86s
830/1620 (epoch 1.536) train_loss=488.02304077 time/batch=18.68s
831/1620 (epoch 1.538) train_loss=435.07202148 time/batch=17.04s
832/1620 (epoch 1.540) train_loss=330.01974487 time/batch=13.06s
833/1620 (epoch 1.542) train_loss=394.36730957 time/batch=15.61s
834/1620 (epoch 1.544) train_loss=464.15603638 time/batch=17.61s
835/1620 (epoch 1.546) train_loss=508.14959717 time/batch=19.54s
836/1620 (epoch 1.547) train_loss=446.36981201 time/batch=16.09s
837/1620 (epoch 1.549) train_loss=516.64068604 time/batch=18.01s
838/1620 (epoch 1.551) train_loss=393.54095459 time/batch=15.06s
839/1620 (epoch 1.553) train_loss=301.75665283 time/batch=12.27s
840/1620 (epoch 1.555) train_loss=317.73153687 time/batch=12.70s
841/1620 (epoch 1.557) train_loss=437.01885986 time/batch=17.36s
842/1620 (epoch 1.559) train_loss=333.42370605 time/batch=13.51s
843/1620 (epoch 1.560) train_loss=422.57369995 time/batch=16.66s
844/1620 (epoch 1.562) train_loss=220.98165894 time/batch=9.30s
845/1620 (epoch 1.564) train_loss=402.63690186 time/batch=15.75s
846/1620 (epoch 1.566) train_loss=469.77337646 time/batch=18.62s
847/1620 (epoch 1.568) train_loss=290.15597534 time/batch=11.99s
848/1620 (epoch 1.570) train_loss=661.78997803 time/batch=25.26s
849/1620 (epoch 1.571) train_loss=418.99447632 time/batch=14.70s
850/1620 (epoch 1.573) train_loss=347.67349243 time/batch=13.32s
851/1620 (epoch 1.575) train_loss=428.68505859 time/batch=16.46s
852/1620 (epoch 1.577) train_loss=552.40673828 time/batch=171.23s
853/1620 (epoch 1.579) train_loss=337.66021729 time/batch=5.79s
854/1620 (epoch 1.581) train_loss=292.64639282 time/batch=12.74s
855/1620 (epoch 1.583) train_loss=264.28994751 time/batch=11.50s
856/1620 (epoch 1.584) train_loss=415.56884766 time/batch=7.88s
857/1620 (epoch 1.586) train_loss=509.49591064 time/batch=9.13s
858/1620 (epoch 1.588) train_loss=187.47445679 time/batch=3.67s
859/1620 (epoch 1.590) train_loss=379.30899048 time/batch=6.56s
860/1620 (epoch 1.592) train_loss=528.02215576 time/batch=8.74s
861/1620 (epoch 1.594) train_loss=250.46707153 time/batch=4.60s
862/1620 (epoch 1.596) train_loss=336.83316040 time/batch=5.97s
863/1620 (epoch 1.597) train_loss=479.92218018 time/batch=7.64s
864/1620 (epoch 1.599) train_loss=297.93927002 time/batch=4.99s
865/1620 (epoch 1.601) train_loss=217.80377197 time/batch=3.80s
866/1620 (epoch 1.603) train_loss=186.79438782 time/batch=3.48s
867/1620 (epoch 1.605) train_loss=361.83419800 time/batch=5.95s
868/1620 (epoch 1.607) train_loss=508.43933105 time/batch=8.53s
869/1620 (epoch 1.609) train_loss=564.12713623 time/batch=8.67s
870/1620 (epoch 1.610) train_loss=526.26391602 time/batch=7.94s
871/1620 (epoch 1.612) train_loss=384.66387939 time/batch=6.31s
872/1620 (epoch 1.614) train_loss=269.68154907 time/batch=4.73s
873/1620 (epoch 1.616) train_loss=298.12286377 time/batch=5.19s
874/1620 (epoch 1.618) train_loss=271.01989746 time/batch=4.75s
875/1620 (epoch 1.620) train_loss=369.02874756 time/batch=6.29s
876/1620 (epoch 1.621) train_loss=328.36779785 time/batch=5.63s
877/1620 (epoch 1.623) train_loss=205.68690491 time/batch=3.79s
878/1620 (epoch 1.625) train_loss=263.72052002 time/batch=4.56s
879/1620 (epoch 1.627) train_loss=324.12939453 time/batch=5.59s
880/1620 (epoch 1.629) train_loss=505.55618286 time/batch=8.54s
881/1620 (epoch 1.631) train_loss=278.96707153 time/batch=4.83s
882/1620 (epoch 1.633) train_loss=210.47895813 time/batch=3.83s
883/1620 (epoch 1.634) train_loss=470.73397827 time/batch=7.62s
884/1620 (epoch 1.636) train_loss=367.66909790 time/batch=5.74s
885/1620 (epoch 1.638) train_loss=208.86375427 time/batch=3.52s
886/1620 (epoch 1.640) train_loss=311.11663818 time/batch=6.05s
887/1620 (epoch 1.642) train_loss=465.91421509 time/batch=7.73s
888/1620 (epoch 1.644) train_loss=261.82049561 time/batch=4.87s
889/1620 (epoch 1.646) train_loss=227.13861084 time/batch=4.27s
890/1620 (epoch 1.647) train_loss=227.75781250 time/batch=4.37s
891/1620 (epoch 1.649) train_loss=265.87966919 time/batch=4.82s
892/1620 (epoch 1.651) train_loss=299.81433105 time/batch=5.35s
893/1620 (epoch 1.653) train_loss=463.36315918 time/batch=7.74s
894/1620 (epoch 1.655) train_loss=342.14007568 time/batch=5.78s
895/1620 (epoch 1.657) train_loss=503.04553223 time/batch=8.26s
896/1620 (epoch 1.658) train_loss=228.43797302 time/batch=4.02s
897/1620 (epoch 1.660) train_loss=469.25933838 time/batch=7.68s
898/1620 (epoch 1.662) train_loss=420.12753296 time/batch=7.30s
899/1620 (epoch 1.664) train_loss=582.47192383 time/batch=10.56s
900/1620 (epoch 1.666) train_loss=248.83985901 time/batch=4.31s
901/1620 (epoch 1.668) train_loss=318.47973633 time/batch=5.34s
902/1620 (epoch 1.670) train_loss=299.65502930 time/batch=5.26s
903/1620 (epoch 1.671) train_loss=336.33224487 time/batch=6.04s
904/1620 (epoch 1.673) train_loss=458.47683716 time/batch=7.72s
905/1620 (epoch 1.675) train_loss=268.31210327 time/batch=4.81s
906/1620 (epoch 1.677) train_loss=440.48040771 time/batch=7.61s
907/1620 (epoch 1.679) train_loss=243.89985657 time/batch=4.47s
908/1620 (epoch 1.681) train_loss=405.38552856 time/batch=7.25s
909/1620 (epoch 1.683) train_loss=230.21565247 time/batch=4.11s
910/1620 (epoch 1.684) train_loss=491.40173340 time/batch=8.24s
911/1620 (epoch 1.686) train_loss=438.67749023 time/batch=7.56s
912/1620 (epoch 1.688) train_loss=293.85470581 time/batch=5.05s
913/1620 (epoch 1.690) train_loss=504.99096680 time/batch=8.45s
914/1620 (epoch 1.692) train_loss=241.45567322 time/batch=4.33s
915/1620 (epoch 1.694) train_loss=340.05297852 time/batch=5.77s
916/1620 (epoch 1.696) train_loss=510.96887207 time/batch=9.23s
917/1620 (epoch 1.697) train_loss=345.76574707 time/batch=5.48s
918/1620 (epoch 1.699) train_loss=394.00793457 time/batch=6.92s
919/1620 (epoch 1.701) train_loss=391.69470215 time/batch=6.92s
920/1620 (epoch 1.703) train_loss=477.39352417 time/batch=8.23s
921/1620 (epoch 1.705) train_loss=316.97402954 time/batch=5.51s
922/1620 (epoch 1.707) train_loss=238.28372192 time/batch=4.60s
923/1620 (epoch 1.708) train_loss=345.55972290 time/batch=6.26s
924/1620 (epoch 1.710) train_loss=246.86399841 time/batch=4.62s
925/1620 (epoch 1.712) train_loss=282.04989624 time/batch=5.32s
926/1620 (epoch 1.714) train_loss=257.22451782 time/batch=4.98s
927/1620 (epoch 1.716) train_loss=385.24523926 time/batch=6.76s
928/1620 (epoch 1.718) train_loss=266.83569336 time/batch=4.81s
929/1620 (epoch 1.720) train_loss=254.22764587 time/batch=4.74s
930/1620 (epoch 1.721) train_loss=281.26702881 time/batch=5.26s
931/1620 (epoch 1.723) train_loss=337.91390991 time/batch=6.20s
932/1620 (epoch 1.725) train_loss=231.57171631 time/batch=4.37s
933/1620 (epoch 1.727) train_loss=336.28176880 time/batch=5.87s
934/1620 (epoch 1.729) train_loss=238.84078979 time/batch=4.35s
935/1620 (epoch 1.731) train_loss=276.65689087 time/batch=5.06s
936/1620 (epoch 1.733) train_loss=201.01728821 time/batch=4.01s
937/1620 (epoch 1.734) train_loss=282.14990234 time/batch=5.19s
938/1620 (epoch 1.736) train_loss=404.63009644 time/batch=7.25s
939/1620 (epoch 1.738) train_loss=234.38116455 time/batch=4.20s
940/1620 (epoch 1.740) train_loss=345.41448975 time/batch=5.78s
941/1620 (epoch 1.742) train_loss=321.65844727 time/batch=5.04s
942/1620 (epoch 1.744) train_loss=232.51693726 time/batch=4.30s
943/1620 (epoch 1.745) train_loss=347.87570190 time/batch=6.33s
944/1620 (epoch 1.747) train_loss=247.98786926 time/batch=4.60s
945/1620 (epoch 1.749) train_loss=341.40249634 time/batch=6.34s
946/1620 (epoch 1.751) train_loss=369.11618042 time/batch=6.43s
947/1620 (epoch 1.753) train_loss=285.38055420 time/batch=5.15s
948/1620 (epoch 1.755) train_loss=317.68344116 time/batch=5.78s
949/1620 (epoch 1.757) train_loss=420.65676880 time/batch=7.53s
950/1620 (epoch 1.758) train_loss=395.50698853 time/batch=7.13s
951/1620 (epoch 1.760) train_loss=301.58035278 time/batch=5.43s
952/1620 (epoch 1.762) train_loss=326.07299805 time/batch=6.06s
953/1620 (epoch 1.764) train_loss=359.28234863 time/batch=6.53s
954/1620 (epoch 1.766) train_loss=347.23718262 time/batch=6.26s
955/1620 (epoch 1.768) train_loss=238.86408997 time/batch=4.17s
956/1620 (epoch 1.770) train_loss=408.69250488 time/batch=7.16s
957/1620 (epoch 1.771) train_loss=290.36029053 time/batch=5.27s
958/1620 (epoch 1.773) train_loss=392.38931274 time/batch=7.19s
959/1620 (epoch 1.775) train_loss=201.40196228 time/batch=3.86s
960/1620 (epoch 1.777) train_loss=209.97315979 time/batch=4.18s
961/1620 (epoch 1.779) train_loss=375.57904053 time/batch=6.68s
962/1620 (epoch 1.781) train_loss=398.68222046 time/batch=7.29s
963/1620 (epoch 1.783) train_loss=337.94183350 time/batch=6.04s
964/1620 (epoch 1.784) train_loss=284.71850586 time/batch=5.30s
965/1620 (epoch 1.786) train_loss=298.39050293 time/batch=5.64s
966/1620 (epoch 1.788) train_loss=259.06301880 time/batch=5.03s
967/1620 (epoch 1.790) train_loss=194.11659241 time/batch=3.86s
968/1620 (epoch 1.792) train_loss=450.92926025 time/batch=7.83s
969/1620 (epoch 1.794) train_loss=324.69699097 time/batch=5.91s
970/1620 (epoch 1.795) train_loss=381.97689819 time/batch=6.93s
971/1620 (epoch 1.797) train_loss=335.17773438 time/batch=5.59s
972/1620 (epoch 1.799) train_loss=252.99880981 time/batch=4.50s
973/1620 (epoch 1.801) train_loss=270.53097534 time/batch=5.07s
974/1620 (epoch 1.803) train_loss=324.38342285 time/batch=6.11s
975/1620 (epoch 1.805) train_loss=354.36553955 time/batch=6.54s
976/1620 (epoch 1.807) train_loss=297.16363525 time/batch=5.56s
977/1620 (epoch 1.808) train_loss=204.31520081 time/batch=4.11s
978/1620 (epoch 1.810) train_loss=295.65847778 time/batch=5.45s
979/1620 (epoch 1.812) train_loss=314.10894775 time/batch=6.00s
980/1620 (epoch 1.814) train_loss=273.76016235 time/batch=5.04s
981/1620 (epoch 1.816) train_loss=429.92120361 time/batch=7.33s
982/1620 (epoch 1.818) train_loss=391.05029297 time/batch=6.97s
983/1620 (epoch 1.820) train_loss=250.03547668 time/batch=4.75s
984/1620 (epoch 1.821) train_loss=246.88827515 time/batch=4.78s
985/1620 (epoch 1.823) train_loss=302.65106201 time/batch=5.66s
986/1620 (epoch 1.825) train_loss=389.46484375 time/batch=6.92s
987/1620 (epoch 1.827) train_loss=444.46447754 time/batch=8.03s
988/1620 (epoch 1.829) train_loss=374.95812988 time/batch=6.50s
989/1620 (epoch 1.831) train_loss=385.45565796 time/batch=6.17s
990/1620 (epoch 1.832) train_loss=441.79022217 time/batch=7.63s
991/1620 (epoch 1.834) train_loss=270.29382324 time/batch=4.98s
992/1620 (epoch 1.836) train_loss=261.33999634 time/batch=5.10s
993/1620 (epoch 1.838) train_loss=411.12683105 time/batch=7.08s
994/1620 (epoch 1.840) train_loss=242.99255371 time/batch=4.73s
995/1620 (epoch 1.842) train_loss=235.55850220 time/batch=4.80s
996/1620 (epoch 1.844) train_loss=312.82928467 time/batch=6.05s
997/1620 (epoch 1.845) train_loss=331.71957397 time/batch=6.34s
998/1620 (epoch 1.847) train_loss=231.24124146 time/batch=4.48s
999/1620 (epoch 1.849) train_loss=419.95693970 time/batch=7.45s
Validating
    loss:	363.683769

1000/1620 (epoch 1.851) train_loss=299.74081421 time/batch=112.55s
1001/1620 (epoch 1.853) train_loss=202.68486023 time/batch=3.86s
1002/1620 (epoch 1.855) train_loss=270.67007446 time/batch=5.15s
1003/1620 (epoch 1.857) train_loss=285.03717041 time/batch=5.45s
1004/1620 (epoch 1.858) train_loss=403.55322266 time/batch=7.43s
1005/1620 (epoch 1.860) train_loss=312.55194092 time/batch=5.68s
1006/1620 (epoch 1.862) train_loss=340.06588745 time/batch=6.45s
1007/1620 (epoch 1.864) train_loss=228.97283936 time/batch=4.40s
1008/1620 (epoch 1.866) train_loss=351.38555908 time/batch=6.91s
1009/1620 (epoch 1.868) train_loss=238.23315430 time/batch=4.75s
1010/1620 (epoch 1.870) train_loss=217.37232971 time/batch=4.28s
1011/1620 (epoch 1.871) train_loss=315.37817383 time/batch=6.11s
1012/1620 (epoch 1.873) train_loss=191.89723206 time/batch=3.82s
1013/1620 (epoch 1.875) train_loss=317.79376221 time/batch=6.22s
1014/1620 (epoch 1.877) train_loss=257.71627808 time/batch=5.07s
1015/1620 (epoch 1.879) train_loss=261.76568604 time/batch=5.03s
1016/1620 (epoch 1.881) train_loss=304.33340454 time/batch=5.69s
1017/1620 (epoch 1.882) train_loss=269.36846924 time/batch=5.05s
1018/1620 (epoch 1.884) train_loss=261.76119995 time/batch=5.04s
1019/1620 (epoch 1.886) train_loss=376.14205933 time/batch=6.99s
1020/1620 (epoch 1.888) train_loss=419.31884766 time/batch=7.85s
1021/1620 (epoch 1.890) train_loss=223.02734375 time/batch=4.24s
1022/1620 (epoch 1.892) train_loss=294.40148926 time/batch=5.71s
1023/1620 (epoch 1.894) train_loss=260.64355469 time/batch=5.09s
1024/1620 (epoch 1.895) train_loss=310.92562866 time/batch=5.73s
1025/1620 (epoch 1.897) train_loss=426.83023071 time/batch=7.76s
1026/1620 (epoch 1.899) train_loss=414.14053345 time/batch=7.43s
1027/1620 (epoch 1.901) train_loss=323.62420654 time/batch=5.58s
1028/1620 (epoch 1.903) train_loss=312.44909668 time/batch=5.84s
1029/1620 (epoch 1.905) train_loss=231.61869812 time/batch=4.65s
1030/1620 (epoch 1.907) train_loss=262.33367920 time/batch=5.12s
1031/1620 (epoch 1.908) train_loss=261.64562988 time/batch=5.23s
1032/1620 (epoch 1.910) train_loss=222.92485046 time/batch=4.44s
1033/1620 (epoch 1.912) train_loss=374.30444336 time/batch=6.74s
1034/1620 (epoch 1.914) train_loss=274.25866699 time/batch=5.40s
1035/1620 (epoch 1.916) train_loss=219.41064453 time/batch=4.41s
1036/1620 (epoch 1.918) train_loss=266.58200073 time/batch=5.34s
1037/1620 (epoch 1.919) train_loss=267.10803223 time/batch=5.35s
1038/1620 (epoch 1.921) train_loss=343.24075317 time/batch=6.22s
1039/1620 (epoch 1.923) train_loss=367.88867188 time/batch=6.59s
1040/1620 (epoch 1.925) train_loss=227.77832031 time/batch=4.66s
1041/1620 (epoch 1.927) train_loss=292.15618896 time/batch=5.62s
1042/1620 (epoch 1.929) train_loss=277.66732788 time/batch=5.58s
1043/1620 (epoch 1.931) train_loss=308.46551514 time/batch=6.15s
1044/1620 (epoch 1.932) train_loss=343.26330566 time/batch=6.69s
1045/1620 (epoch 1.934) train_loss=284.83764648 time/batch=5.47s
1046/1620 (epoch 1.936) train_loss=254.81040955 time/batch=5.26s
1047/1620 (epoch 1.938) train_loss=251.02914429 time/batch=5.28s
1048/1620 (epoch 1.940) train_loss=250.10369873 time/batch=5.18s
1049/1620 (epoch 1.942) train_loss=207.62030029 time/batch=4.29s
1050/1620 (epoch 1.944) train_loss=283.62322998 time/batch=5.67s
1051/1620 (epoch 1.945) train_loss=214.50956726 time/batch=4.21s
1052/1620 (epoch 1.947) train_loss=247.09889221 time/batch=5.02s
1053/1620 (epoch 1.949) train_loss=271.06472778 time/batch=5.21s
1054/1620 (epoch 1.951) train_loss=205.30804443 time/batch=4.24s
1055/1620 (epoch 1.953) train_loss=287.79858398 time/batch=5.82s
1056/1620 (epoch 1.955) train_loss=298.54733276 time/batch=5.90s
1057/1620 (epoch 1.957) train_loss=251.26068115 time/batch=5.03s
1058/1620 (epoch 1.958) train_loss=382.10449219 time/batch=7.13s
1059/1620 (epoch 1.960) train_loss=280.35678101 time/batch=5.27s
1060/1620 (epoch 1.962) train_loss=219.60493469 time/batch=6.19s
1061/1620 (epoch 1.964) train_loss=381.25692749 time/batch=7.16s
1062/1620 (epoch 1.966) train_loss=319.12692261 time/batch=6.25s
1063/1620 (epoch 1.968) train_loss=390.93994141 time/batch=7.16s
1064/1620 (epoch 1.969) train_loss=269.62466431 time/batch=5.18s
1065/1620 (epoch 1.971) train_loss=378.91159058 time/batch=7.17s
1066/1620 (epoch 1.973) train_loss=331.40826416 time/batch=6.52s
1067/1620 (epoch 1.975) train_loss=288.70004272 time/batch=5.61s
1068/1620 (epoch 1.977) train_loss=358.36575317 time/batch=7.19s
1069/1620 (epoch 1.979) train_loss=218.96482849 time/batch=5.18s
1070/1620 (epoch 1.981) train_loss=279.59973145 time/batch=5.61s
1071/1620 (epoch 1.982) train_loss=250.15737915 time/batch=5.21s
1072/1620 (epoch 1.984) train_loss=258.70983887 time/batch=5.19s
1073/1620 (epoch 1.986) train_loss=298.89196777 time/batch=5.75s
1074/1620 (epoch 1.988) train_loss=250.34722900 time/batch=5.30s
1075/1620 (epoch 1.990) train_loss=261.92742920 time/batch=5.59s
1076/1620 (epoch 1.992) train_loss=292.47381592 time/batch=5.85s
1077/1620 (epoch 1.994) train_loss=340.37548828 time/batch=7.03s
1078/1620 (epoch 1.995) train_loss=296.10241699 time/batch=5.82s
1079/1620 (epoch 1.997) train_loss=345.81384277 time/batch=6.81s
1080/1620 (epoch 1.999) train_loss=294.36685181 time/batch=6.76s
  saved to metadata/configSample--20241224-150636.pkl
1081/1620 (epoch 2.001) train_loss=712.09857178 time/batch=13.96s
1082/1620 (epoch 2.003) train_loss=954.49499512 time/batch=17.16s
1083/1620 (epoch 2.005) train_loss=603.20129395 time/batch=9.19s
1084/1620 (epoch 2.006) train_loss=829.87884521 time/batch=14.37s
1085/1620 (epoch 2.008) train_loss=13.93158054 time/batch=0.27s
1086/1620 (epoch 2.010) train_loss=777.35382080 time/batch=13.36s
1087/1620 (epoch 2.012) train_loss=531.12579346 time/batch=9.30s
1088/1620 (epoch 2.014) train_loss=956.34606934 time/batch=17.78s
1089/1620 (epoch 2.016) train_loss=638.65002441 time/batch=11.98s
1090/1620 (epoch 2.018) train_loss=658.55194092 time/batch=12.19s
1091/1620 (epoch 2.019) train_loss=500.89971924 time/batch=9.35s
1092/1620 (epoch 2.021) train_loss=172.88858032 time/batch=3.27s
1093/1620 (epoch 2.023) train_loss=173.94949341 time/batch=3.63s
1094/1620 (epoch 2.025) train_loss=400.83685303 time/batch=7.95s
1095/1620 (epoch 2.027) train_loss=1988.48522949 time/batch=36.69s
1096/1620 (epoch 2.029) train_loss=1201.35852051 time/batch=21.27s
1097/1620 (epoch 2.031) train_loss=860.63165283 time/batch=15.85s
1098/1620 (epoch 2.032) train_loss=240.60691833 time/batch=4.57s
1099/1620 (epoch 2.034) train_loss=992.62042236 time/batch=18.53s
1100/1620 (epoch 2.036) train_loss=555.69189453 time/batch=4.35s
1101/1620 (epoch 2.038) train_loss=650.96990967 time/batch=39.43s
1102/1620 (epoch 2.040) train_loss=841.96130371 time/batch=13.60s
1103/1620 (epoch 2.042) train_loss=692.79534912 time/batch=12.87s
1104/1620 (epoch 2.043) train_loss=417.58905029 time/batch=7.14s
1105/1620 (epoch 2.045) train_loss=424.18994141 time/batch=8.19s
1106/1620 (epoch 2.047) train_loss=780.83209229 time/batch=14.04s
1107/1620 (epoch 2.049) train_loss=200.81095886 time/batch=4.19s
1108/1620 (epoch 2.051) train_loss=473.99743652 time/batch=9.28s
1109/1620 (epoch 2.053) train_loss=376.52014160 time/batch=7.00s
1110/1620 (epoch 2.055) train_loss=732.86926270 time/batch=13.77s
1111/1620 (epoch 2.056) train_loss=668.04724121 time/batch=12.85s
1112/1620 (epoch 2.058) train_loss=610.11096191 time/batch=11.56s
1113/1620 (epoch 2.060) train_loss=1332.00463867 time/batch=50.32s
1114/1620 (epoch 2.062) train_loss=521.50665283 time/batch=8.78s
1115/1620 (epoch 2.064) train_loss=665.03576660 time/batch=12.89s
1116/1620 (epoch 2.066) train_loss=801.85345459 time/batch=15.10s
1117/1620 (epoch 2.068) train_loss=272.61355591 time/batch=5.50s
1118/1620 (epoch 2.069) train_loss=282.91592407 time/batch=5.53s
1119/1620 (epoch 2.071) train_loss=127.78915405 time/batch=2.53s
1120/1620 (epoch 2.073) train_loss=380.01312256 time/batch=7.44s
1121/1620 (epoch 2.075) train_loss=364.78457642 time/batch=7.36s
1122/1620 (epoch 2.077) train_loss=183.85685730 time/batch=3.86s
1123/1620 (epoch 2.079) train_loss=1441.59143066 time/batch=37.20s
1124/1620 (epoch 2.081) train_loss=524.89141846 time/batch=9.68s
1125/1620 (epoch 2.082) train_loss=524.65863037 time/batch=9.77s
1126/1620 (epoch 2.084) train_loss=91.71239471 time/batch=2.12s
1127/1620 (epoch 2.086) train_loss=511.99719238 time/batch=9.33s
1128/1620 (epoch 2.088) train_loss=432.16143799 time/batch=8.37s
1129/1620 (epoch 2.090) train_loss=160.62045288 time/batch=3.15s
1130/1620 (epoch 2.092) train_loss=566.56164551 time/batch=10.94s
1131/1620 (epoch 2.093) train_loss=52.87626648 time/batch=2.25s
1132/1620 (epoch 2.095) train_loss=348.20483398 time/batch=7.31s
1133/1620 (epoch 2.097) train_loss=391.36077881 time/batch=8.03s
1134/1620 (epoch 2.099) train_loss=527.46179199 time/batch=10.54s
1135/1620 (epoch 2.101) train_loss=173.63215637 time/batch=3.60s
1136/1620 (epoch 2.103) train_loss=499.01501465 time/batch=9.31s
1137/1620 (epoch 2.105) train_loss=796.23870850 time/batch=15.40s
1138/1620 (epoch 2.106) train_loss=393.50164795 time/batch=7.32s
1139/1620 (epoch 2.108) train_loss=449.09655762 time/batch=8.41s
1140/1620 (epoch 2.110) train_loss=670.89758301 time/batch=12.92s
1141/1620 (epoch 2.112) train_loss=572.76293945 time/batch=10.48s
1142/1620 (epoch 2.114) train_loss=602.94427490 time/batch=10.99s
1143/1620 (epoch 2.116) train_loss=262.42807007 time/batch=5.52s
1144/1620 (epoch 2.118) train_loss=580.00311279 time/batch=11.23s
1145/1620 (epoch 2.119) train_loss=433.53216553 time/batch=22.26s
1146/1620 (epoch 2.121) train_loss=330.89608765 time/batch=6.73s
1147/1620 (epoch 2.123) train_loss=285.40267944 time/batch=5.89s
1148/1620 (epoch 2.125) train_loss=135.23889160 time/batch=2.90s
1149/1620 (epoch 2.127) train_loss=782.83990479 time/batch=87.16s
1150/1620 (epoch 2.129) train_loss=166.65357971 time/batch=3.10s
1151/1620 (epoch 2.130) train_loss=673.45654297 time/batch=13.09s
1152/1620 (epoch 2.132) train_loss=174.04545593 time/batch=3.42s
1153/1620 (epoch 2.134) train_loss=738.98999023 time/batch=18.65s
1154/1620 (epoch 2.136) train_loss=295.94628906 time/batch=6.10s
1155/1620 (epoch 2.138) train_loss=321.84237671 time/batch=6.56s
1156/1620 (epoch 2.140) train_loss=450.73779297 time/batch=8.62s
1157/1620 (epoch 2.142) train_loss=505.79696655 time/batch=9.94s
1158/1620 (epoch 2.143) train_loss=290.49795532 time/batch=5.60s
1159/1620 (epoch 2.145) train_loss=609.01385498 time/batch=11.55s
1160/1620 (epoch 2.147) train_loss=425.49423218 time/batch=8.29s
1161/1620 (epoch 2.149) train_loss=322.23599243 time/batch=6.29s
1162/1620 (epoch 2.151) train_loss=128.33720398 time/batch=2.67s
1163/1620 (epoch 2.153) train_loss=134.58322144 time/batch=2.96s
1164/1620 (epoch 2.155) train_loss=265.90078735 time/batch=5.67s
1165/1620 (epoch 2.156) train_loss=413.06506348 time/batch=8.49s
1166/1620 (epoch 2.158) train_loss=226.19264221 time/batch=4.89s
1167/1620 (epoch 2.160) train_loss=352.69760132 time/batch=19.56s
1168/1620 (epoch 2.162) train_loss=567.82116699 time/batch=11.28s
1169/1620 (epoch 2.164) train_loss=394.58990479 time/batch=7.23s
1170/1620 (epoch 2.166) train_loss=195.23719788 time/batch=4.05s
1171/1620 (epoch 2.168) train_loss=499.76837158 time/batch=9.54s
1172/1620 (epoch 2.169) train_loss=559.52929688 time/batch=10.59s
1173/1620 (epoch 2.171) train_loss=438.48760986 time/batch=8.37s
1174/1620 (epoch 2.173) train_loss=209.62069702 time/batch=4.27s
1175/1620 (epoch 2.175) train_loss=531.78356934 time/batch=10.39s
1176/1620 (epoch 2.177) train_loss=359.57504272 time/batch=6.70s
1177/1620 (epoch 2.179) train_loss=487.07452393 time/batch=9.41s
1178/1620 (epoch 2.180) train_loss=191.80979919 time/batch=4.17s
