vocabulary size: 159
n tunes: 9984
n train tunes: 9472.0
n validation tunes: 512.0
1883/59200 (epoch 6.361) train_loss=182.09814938 time/batch=4.63s
1884/59200 (epoch 6.365) train_loss=576.73767336 time/batch=15.01s
1885/59200 (epoch 6.368) train_loss=184.66041960 time/batch=4.72s
1886/59200 (epoch 6.372) train_loss=349.30008580 time/batch=10.30s
1887/59200 (epoch 6.375) train_loss=288.19464772 time/batch=9.72s
1888/59200 (epoch 6.378) train_loss=306.26083160 time/batch=9.26s
1889/59200 (epoch 6.382) train_loss=121.35459663 time/batch=3.53s
1890/59200 (epoch 6.385) train_loss=174.22715769 time/batch=5.03s
1891/59200 (epoch 6.389) train_loss=123.67539701 time/batch=3.78s
1892/59200 (epoch 6.392) train_loss=102.74247553 time/batch=3.19s
1893/59200 (epoch 6.395) train_loss=471.95953499 time/batch=13.06s
1894/59200 (epoch 6.399) train_loss=193.02381204 time/batch=5.68s
1895/59200 (epoch 6.402) train_loss=202.97958275 time/batch=5.77s
1896/59200 (epoch 6.405) train_loss=139.47810740 time/batch=4.34s
1897/59200 (epoch 6.409) train_loss=107.56891135 time/batch=3.24s
1898/59200 (epoch 6.412) train_loss=354.16693629 time/batch=10.24s
1899/59200 (epoch 6.416) train_loss=362.30154582 time/batch=9.99s
1900/59200 (epoch 6.419) train_loss=276.01685689 time/batch=7.62s
1901/59200 (epoch 6.422) train_loss=182.17283860 time/batch=5.17s
1902/59200 (epoch 6.426) train_loss=484.47737922 time/batch=13.21s
1903/59200 (epoch 6.429) train_loss=198.44903932 time/batch=5.79s
1904/59200 (epoch 6.432) train_loss=210.76041636 time/batch=6.16s
1905/59200 (epoch 6.436) train_loss=255.88786722 time/batch=7.88s
1906/59200 (epoch 6.439) train_loss=286.40790727 time/batch=9.57s
1907/59200 (epoch 6.443) train_loss=148.12061050 time/batch=4.80s
1908/59200 (epoch 6.446) train_loss=182.75533730 time/batch=5.80s
1909/59200 (epoch 6.449) train_loss=243.57316211 time/batch=7.17s
1910/59200 (epoch 6.453) train_loss=293.96509658 time/batch=8.53s
1911/59200 (epoch 6.456) train_loss=168.10576037 time/batch=4.78s
1912/59200 (epoch 6.459) train_loss=154.40679664 time/batch=4.50s
1913/59200 (epoch 6.463) train_loss=199.59216388 time/batch=6.58s
1914/59200 (epoch 6.466) train_loss=255.44805714 time/batch=7.70s
1915/59200 (epoch 6.470) train_loss=202.98480956 time/batch=5.99s
1916/59200 (epoch 6.473) train_loss=293.96215532 time/batch=8.80s
1917/59200 (epoch 6.476) train_loss=169.65718329 time/batch=4.93s
1918/59200 (epoch 6.480) train_loss=466.47435457 time/batch=15.98s
1919/59200 (epoch 6.483) train_loss=175.19181494 time/batch=6.14s
1920/59200 (epoch 6.486) train_loss=263.90393384 time/batch=7.73s
1921/59200 (epoch 6.490) train_loss=271.40298939 time/batch=9.17s
1922/59200 (epoch 6.493) train_loss=217.80193135 time/batch=7.58s
1923/59200 (epoch 6.497) train_loss=404.04474484 time/batch=11.01s
1924/59200 (epoch 6.500) train_loss=377.22669042 time/batch=10.28s
1925/59200 (epoch 6.503) train_loss=291.62943662 time/batch=7.81s
1926/59200 (epoch 6.507) train_loss=301.03494248 time/batch=9.33s
1927/59200 (epoch 6.510) train_loss=323.15911034 time/batch=9.40s
1928/59200 (epoch 6.514) train_loss=284.60868140 time/batch=9.34s
1929/59200 (epoch 6.517) train_loss=198.24787997 time/batch=5.76s
1930/59200 (epoch 6.520) train_loss=182.16048316 time/batch=5.28s
1931/59200 (epoch 6.524) train_loss=192.86171456 time/batch=5.79s
1932/59200 (epoch 6.527) train_loss=115.47617681 time/batch=3.22s
1933/59200 (epoch 6.530) train_loss=257.98525834 time/batch=6.90s
1934/59200 (epoch 6.534) train_loss=306.68319643 time/batch=8.68s
1935/59200 (epoch 6.537) train_loss=207.02904387 time/batch=6.81s
1936/59200 (epoch 6.541) train_loss=443.71426373 time/batch=12.88s
1937/59200 (epoch 6.544) train_loss=304.17105132 time/batch=8.97s
1938/59200 (epoch 6.547) train_loss=179.43534153 time/batch=5.86s
1939/59200 (epoch 6.551) train_loss=351.07353571 time/batch=11.45s
1940/59200 (epoch 6.554) train_loss=167.63588310 time/batch=4.80s
1941/59200 (epoch 6.557) train_loss=296.92131095 time/batch=8.69s
1942/59200 (epoch 6.561) train_loss=213.92625947 time/batch=6.17s
1943/59200 (epoch 6.564) train_loss=215.43965542 time/batch=6.28s
1944/59200 (epoch 6.568) train_loss=389.86969298 time/batch=11.78s
1945/59200 (epoch 6.571) train_loss=141.97151655 time/batch=4.07s
1946/59200 (epoch 6.574) train_loss=170.99016419 time/batch=5.10s
1947/59200 (epoch 6.578) train_loss=290.33933977 time/batch=9.20s
1948/59200 (epoch 6.581) train_loss=377.96045995 time/batch=11.15s
1949/59200 (epoch 6.584) train_loss=377.60349496 time/batch=10.58s
Validating
    loss:	326.705376

1950/59200 (epoch 6.588) train_loss=252.85210855 time/batch=128.99s
1951/59200 (epoch 6.591) train_loss=216.07300653 time/batch=5.61s
1952/59200 (epoch 6.595) train_loss=137.72609708 time/batch=3.77s
1953/59200 (epoch 6.598) train_loss=152.49995400 time/batch=4.43s
1954/59200 (epoch 6.601) train_loss=122.72932827 time/batch=3.52s
1955/59200 (epoch 6.605) train_loss=457.93581339 time/batch=11.49s
1956/59200 (epoch 6.608) train_loss=441.52945632 time/batch=13.15s
1957/59200 (epoch 6.611) train_loss=111.05686860 time/batch=2.99s
1958/59200 (epoch 6.615) train_loss=130.54648195 time/batch=3.85s
1959/59200 (epoch 6.618) train_loss=218.01554204 time/batch=5.80s
1960/59200 (epoch 6.622) train_loss=251.12546537 time/batch=6.55s
1961/59200 (epoch 6.625) train_loss=235.44410950 time/batch=6.26s
1962/59200 (epoch 6.628) train_loss=298.00708352 time/batch=7.91s
1963/59200 (epoch 6.632) train_loss=349.58428692 time/batch=9.05s
1964/59200 (epoch 6.635) train_loss=227.16729317 time/batch=5.80s
1965/59200 (epoch 6.639) train_loss=314.97270937 time/batch=8.20s
1966/59200 (epoch 6.642) train_loss=303.92945049 time/batch=8.45s
1967/59200 (epoch 6.645) train_loss=107.42815049 time/batch=3.12s
1968/59200 (epoch 6.649) train_loss=285.70330972 time/batch=7.58s
1969/59200 (epoch 6.652) train_loss=197.11943227 time/batch=5.43s
1970/59200 (epoch 6.655) train_loss=191.97969609 time/batch=5.02s
1971/59200 (epoch 6.659) train_loss=415.65579169 time/batch=11.45s
1972/59200 (epoch 6.662) train_loss=242.32390625 time/batch=6.31s
1973/59200 (epoch 6.666) train_loss=366.97313510 time/batch=9.62s
1974/59200 (epoch 6.669) train_loss=248.25880804 time/batch=6.50s
1975/59200 (epoch 6.672) train_loss=106.67822398 time/batch=3.07s
1976/59200 (epoch 6.676) train_loss=223.19480822 time/batch=5.85s
1977/59200 (epoch 6.679) train_loss=217.25707197 time/batch=5.86s
1978/59200 (epoch 6.682) train_loss=271.88875415 time/batch=7.22s
1979/59200 (epoch 6.686) train_loss=190.65778474 time/batch=5.38s
1980/59200 (epoch 6.689) train_loss=387.37306356 time/batch=9.80s
1981/59200 (epoch 6.693) train_loss=235.44234900 time/batch=6.45s
1982/59200 (epoch 6.696) train_loss=318.24821690 time/batch=9.00s
1983/59200 (epoch 6.699) train_loss=165.87712672 time/batch=4.34s
1984/59200 (epoch 6.703) train_loss=189.12805131 time/batch=5.08s
1985/59200 (epoch 6.706) train_loss=159.96667574 time/batch=4.41s
1986/59200 (epoch 6.709) train_loss=293.17436575 time/batch=7.40s
1987/59200 (epoch 6.713) train_loss=140.28137707 time/batch=3.78s
1988/59200 (epoch 6.716) train_loss=124.61944839 time/batch=3.47s
1989/59200 (epoch 6.720) train_loss=213.86279875 time/batch=5.95s
1990/59200 (epoch 6.723) train_loss=148.44451841 time/batch=4.08s
1991/59200 (epoch 6.726) train_loss=239.82875773 time/batch=6.36s
1992/59200 (epoch 6.730) train_loss=161.37290652 time/batch=4.31s
1993/59200 (epoch 6.733) train_loss=141.39280460 time/batch=4.02s
1994/59200 (epoch 6.736) train_loss=279.86638400 time/batch=7.23s
1995/59200 (epoch 6.740) train_loss=137.85027254 time/batch=3.74s
1996/59200 (epoch 6.743) train_loss=311.62328320 time/batch=8.33s
1997/59200 (epoch 6.747) train_loss=273.73670370 time/batch=7.03s
1998/59200 (epoch 6.750) train_loss=324.02922985 time/batch=8.46s
1999/59200 (epoch 6.753) train_loss=231.48010831 time/batch=6.02s
2000/59200 (epoch 6.757) train_loss=310.95251579 time/batch=8.28s
2001/59200 (epoch 6.760) train_loss=331.66909928 time/batch=8.61s
2002/59200 (epoch 6.764) train_loss=381.27253284 time/batch=9.73s
2003/59200 (epoch 6.767) train_loss=323.64238605 time/batch=8.53s
2004/59200 (epoch 6.770) train_loss=305.80899204 time/batch=8.21s
2005/59200 (epoch 6.774) train_loss=195.44474100 time/batch=5.11s
2006/59200 (epoch 6.777) train_loss=243.74534500 time/batch=6.31s
2007/59200 (epoch 6.780) train_loss=215.27470539 time/batch=5.92s
2008/59200 (epoch 6.784) train_loss=253.34910714 time/batch=6.58s
2009/59200 (epoch 6.787) train_loss=213.27809445 time/batch=5.67s
2010/59200 (epoch 6.791) train_loss=214.79313525 time/batch=5.85s
2011/59200 (epoch 6.794) train_loss=334.95076278 time/batch=8.59s
2012/59200 (epoch 6.797) train_loss=278.47666367 time/batch=7.27s
2013/59200 (epoch 6.801) train_loss=221.27051228 time/batch=6.07s
2014/59200 (epoch 6.804) train_loss=241.32461407 time/batch=6.41s
2015/59200 (epoch 6.807) train_loss=131.87511906 time/batch=4.15s
2016/59200 (epoch 6.811) train_loss=191.42931476 time/batch=5.24s
2017/59200 (epoch 6.814) train_loss=219.63992757 time/batch=5.73s
2018/59200 (epoch 6.818) train_loss=256.18855981 time/batch=6.65s
2019/59200 (epoch 6.821) train_loss=263.13749284 time/batch=6.95s
2020/59200 (epoch 6.824) train_loss=231.79614402 time/batch=6.15s
2021/59200 (epoch 6.828) train_loss=319.16599907 time/batch=8.18s
2022/59200 (epoch 6.831) train_loss=238.49516068 time/batch=6.37s
2023/59200 (epoch 6.834) train_loss=190.59295563 time/batch=5.26s
2024/59200 (epoch 6.838) train_loss=268.55736314 time/batch=7.17s
2025/59200 (epoch 6.841) train_loss=215.86143806 time/batch=5.83s
2026/59200 (epoch 6.845) train_loss=174.13521944 time/batch=5.26s
2027/59200 (epoch 6.848) train_loss=195.44044434 time/batch=5.56s
2028/59200 (epoch 6.851) train_loss=264.07120063 time/batch=7.31s
2029/59200 (epoch 6.855) train_loss=206.00016001 time/batch=5.78s
2030/59200 (epoch 6.858) train_loss=256.25385260 time/batch=6.72s
2031/59200 (epoch 6.861) train_loss=205.85357424 time/batch=5.63s
2032/59200 (epoch 6.865) train_loss=260.94886328 time/batch=6.93s
2033/59200 (epoch 6.868) train_loss=217.12530662 time/batch=6.06s
2034/59200 (epoch 6.872) train_loss=295.25900769 time/batch=7.92s
2035/59200 (epoch 6.875) train_loss=286.59618529 time/batch=7.95s
2036/59200 (epoch 6.878) train_loss=302.97208882 time/batch=8.10s
2037/59200 (epoch 6.882) train_loss=228.42385946 time/batch=6.12s
2038/59200 (epoch 6.885) train_loss=243.37080410 time/batch=6.57s
2039/59200 (epoch 6.889) train_loss=277.00028818 time/batch=7.32s
2040/59200 (epoch 6.892) train_loss=329.83440052 time/batch=8.67s
2041/59200 (epoch 6.895) train_loss=282.86976179 time/batch=7.58s
2042/59200 (epoch 6.899) train_loss=269.29789980 time/batch=7.59s
2043/59200 (epoch 6.902) train_loss=319.86978029 time/batch=9.74s
2044/59200 (epoch 6.905) train_loss=332.63123519 time/batch=10.06s
2045/59200 (epoch 6.909) train_loss=292.98156909 time/batch=9.04s
2046/59200 (epoch 6.912) train_loss=265.75624016 time/batch=7.40s
2047/59200 (epoch 6.916) train_loss=225.45399806 time/batch=7.38s
2048/59200 (epoch 6.919) train_loss=308.06883805 time/batch=9.65s
2049/59200 (epoch 6.922) train_loss=229.60606797 time/batch=7.03s
2050/59200 (epoch 6.926) train_loss=203.62708043 time/batch=6.46s
2051/59200 (epoch 6.929) train_loss=207.75443295 time/batch=6.01s
2052/59200 (epoch 6.932) train_loss=288.42066082 time/batch=7.85s
2053/59200 (epoch 6.936) train_loss=329.45897232 time/batch=8.93s
2054/59200 (epoch 6.939) train_loss=208.48066853 time/batch=5.89s
2055/59200 (epoch 6.943) train_loss=222.31114685 time/batch=6.22s
2056/59200 (epoch 6.946) train_loss=210.49493210 time/batch=5.84s
2057/59200 (epoch 6.949) train_loss=216.73378749 time/batch=5.99s
2058/59200 (epoch 6.953) train_loss=286.69069290 time/batch=8.20s
2059/59200 (epoch 6.956) train_loss=215.79743053 time/batch=6.20s
2060/59200 (epoch 6.959) train_loss=341.43152336 time/batch=10.07s
2061/59200 (epoch 6.963) train_loss=240.69386893 time/batch=6.22s
2062/59200 (epoch 6.966) train_loss=245.83269630 time/batch=7.17s
2063/59200 (epoch 6.970) train_loss=311.90825162 time/batch=9.76s
2064/59200 (epoch 6.973) train_loss=326.55467942 time/batch=9.08s
2065/59200 (epoch 6.976) train_loss=329.72439872 time/batch=10.42s
2066/59200 (epoch 6.980) train_loss=255.80196900 time/batch=7.34s
2067/59200 (epoch 6.983) train_loss=293.21885888 time/batch=8.27s
2068/59200 (epoch 6.986) train_loss=273.35052047 time/batch=7.77s
2069/59200 (epoch 6.990) train_loss=244.79252008 time/batch=7.80s
2070/59200 (epoch 6.993) train_loss=210.22954497 time/batch=5.78s
2071/59200 (epoch 6.997) train_loss=285.82893595 time/batch=7.75s
2072/59200 (epoch 7.000) train_loss=251.27709980 time/batch=7.78s
setting learning rate to 0.0008587
  saved to metadata/configSample-DutchIrishNobars-20250119-120858.pkl
2073/59200 (epoch 7.003) train_loss=2080.66797406 time/batch=64.40s
2074/59200 (epoch 7.007) train_loss=403.94931867 time/batch=10.18s
2075/59200 (epoch 7.010) train_loss=1054.69180211 time/batch=27.19s
2076/59200 (epoch 7.014) train_loss=539.51290840 time/batch=14.34s
2077/59200 (epoch 7.017) train_loss=131.36923565 time/batch=4.02s
2078/59200 (epoch 7.020) train_loss=394.59840139 time/batch=10.89s
2079/59200 (epoch 7.024) train_loss=106.44446832 time/batch=3.17s
2080/59200 (epoch 7.027) train_loss=284.89827135 time/batch=9.38s
2081/59200 (epoch 7.030) train_loss=179.05240497 time/batch=5.36s
2082/59200 (epoch 7.034) train_loss=1168.84331441 time/batch=34.65s
2083/59200 (epoch 7.037) train_loss=275.78690097 time/batch=7.89s
2084/59200 (epoch 7.041) train_loss=412.20757899 time/batch=12.86s
2085/59200 (epoch 7.044) train_loss=388.03193013 time/batch=12.41s
2086/59200 (epoch 7.047) train_loss=141.15169399 time/batch=4.40s
2087/59200 (epoch 7.051) train_loss=303.20771619 time/batch=8.96s
2088/59200 (epoch 7.054) train_loss=400.04277265 time/batch=11.88s
2089/59200 (epoch 7.057) train_loss=177.15351515 time/batch=5.37s
2090/59200 (epoch 7.061) train_loss=640.70726473 time/batch=18.76s
2091/59200 (epoch 7.064) train_loss=175.41182196 time/batch=5.17s
2092/59200 (epoch 7.068) train_loss=580.88035972 time/batch=16.03s
2093/59200 (epoch 7.071) train_loss=863.61322234 time/batch=22.83s
2094/59200 (epoch 7.074) train_loss=736.23870108 time/batch=18.90s
2095/59200 (epoch 7.078) train_loss=410.20707164 time/batch=10.81s
2096/59200 (epoch 7.081) train_loss=324.76359687 time/batch=9.59s
2097/59200 (epoch 7.084) train_loss=256.71363561 time/batch=7.56s
2098/59200 (epoch 7.088) train_loss=187.95642051 time/batch=5.57s
2099/59200 (epoch 7.091) train_loss=438.98927536 time/batch=12.39s
Validating
    loss:	308.564203

2100/59200 (epoch 7.095) train_loss=394.74064541 time/batch=130.57s
2101/59200 (epoch 7.098) train_loss=705.40564759 time/batch=19.95s
2102/59200 (epoch 7.101) train_loss=166.10508148 time/batch=4.89s
2103/59200 (epoch 7.105) train_loss=116.78153566 time/batch=3.55s
2104/59200 (epoch 7.108) train_loss=182.70054236 time/batch=5.44s
2105/59200 (epoch 7.111) train_loss=250.29141909 time/batch=7.10s
2106/59200 (epoch 7.115) train_loss=328.53337810 time/batch=9.47s
2107/59200 (epoch 7.118) train_loss=396.80448134 time/batch=11.78s
2108/59200 (epoch 7.122) train_loss=94.22045040 time/batch=2.86s
2109/59200 (epoch 7.125) train_loss=197.34460377 time/batch=5.78s
2110/59200 (epoch 7.128) train_loss=952.07538312 time/batch=35.26s
2111/59200 (epoch 7.132) train_loss=130.33811308 time/batch=4.11s
2112/59200 (epoch 7.135) train_loss=174.95317342 time/batch=5.20s
2113/59200 (epoch 7.139) train_loss=366.22692577 time/batch=10.69s
2114/59200 (epoch 7.142) train_loss=537.08168487 time/batch=15.15s
2115/59200 (epoch 7.145) train_loss=601.54814198 time/batch=16.38s
2116/59200 (epoch 7.149) train_loss=303.93830434 time/batch=8.69s
2117/59200 (epoch 7.152) train_loss=270.11705269 time/batch=7.70s
2118/59200 (epoch 7.155) train_loss=716.78614755 time/batch=20.47s
2119/59200 (epoch 7.159) train_loss=283.90612725 time/batch=8.19s
2120/59200 (epoch 7.162) train_loss=97.59203546 time/batch=3.00s
2121/59200 (epoch 7.166) train_loss=590.02775389 time/batch=16.93s
2122/59200 (epoch 7.169) train_loss=176.03849446 time/batch=5.30s
2123/59200 (epoch 7.172) train_loss=669.39823759 time/batch=20.76s
2124/59200 (epoch 7.176) train_loss=303.58931055 time/batch=8.67s
2125/59200 (epoch 7.179) train_loss=499.70012405 time/batch=13.92s
2126/59200 (epoch 7.182) train_loss=300.76927917 time/batch=9.04s
2127/59200 (epoch 7.186) train_loss=482.54969758 time/batch=13.43s
2128/59200 (epoch 7.189) train_loss=521.97635495 time/batch=15.21s
2129/59200 (epoch 7.193) train_loss=317.77968967 time/batch=9.28s
2130/59200 (epoch 7.196) train_loss=213.23052531 time/batch=6.22s
2131/59200 (epoch 7.199) train_loss=203.53915230 time/batch=6.11s
2132/59200 (epoch 7.203) train_loss=343.47939612 time/batch=10.46s
2133/59200 (epoch 7.206) train_loss=273.86855368 time/batch=8.18s
2134/59200 (epoch 7.209) train_loss=239.90490976 time/batch=6.78s
2135/59200 (epoch 7.213) train_loss=208.62058926 time/batch=6.52s
2136/59200 (epoch 7.216) train_loss=152.19138672 time/batch=4.54s
2137/59200 (epoch 7.220) train_loss=135.37467778 time/batch=4.21s
2138/59200 (epoch 7.223) train_loss=316.50965332 time/batch=9.44s
2139/59200 (epoch 7.226) train_loss=333.80228534 time/batch=9.78s
2140/59200 (epoch 7.230) train_loss=551.62935701 time/batch=15.55s
2141/59200 (epoch 7.233) train_loss=525.73959620 time/batch=14.28s
2142/59200 (epoch 7.236) train_loss=646.10338001 time/batch=16.96s
2143/59200 (epoch 7.240) train_loss=363.24801291 time/batch=10.53s
2144/59200 (epoch 7.243) train_loss=636.62315378 time/batch=21.22s
2145/59200 (epoch 7.247) train_loss=223.14365499 time/batch=6.66s
2146/59200 (epoch 7.250) train_loss=495.49103241 time/batch=13.67s
2147/59200 (epoch 7.253) train_loss=228.53964961 time/batch=6.98s
2148/59200 (epoch 7.257) train_loss=623.66150275 time/batch=35.94s
2149/59200 (epoch 7.260) train_loss=113.75512038 time/batch=3.39s
2150/59200 (epoch 7.264) train_loss=357.80504650 time/batch=10.23s
2151/59200 (epoch 7.267) train_loss=164.60030607 time/batch=5.18s
2152/59200 (epoch 7.270) train_loss=333.98797802 time/batch=10.24s
2153/59200 (epoch 7.274) train_loss=282.22114061 time/batch=8.57s
2154/59200 (epoch 7.277) train_loss=105.22123293 time/batch=3.26s
2155/59200 (epoch 7.280) train_loss=187.28698712 time/batch=6.23s
2156/59200 (epoch 7.284) train_loss=106.18818581 time/batch=3.42s
2157/59200 (epoch 7.287) train_loss=284.26896493 time/batch=8.26s
2158/59200 (epoch 7.291) train_loss=343.37454165 time/batch=10.26s
2159/59200 (epoch 7.294) train_loss=410.57144411 time/batch=12.02s
2160/59200 (epoch 7.297) train_loss=344.94461140 time/batch=9.80s
2161/59200 (epoch 7.301) train_loss=370.36344014 time/batch=10.61s
2162/59200 (epoch 7.304) train_loss=472.03823315 time/batch=13.57s
2163/59200 (epoch 7.307) train_loss=165.55534473 time/batch=4.68s
2164/59200 (epoch 7.311) train_loss=252.23222219 time/batch=7.36s
2165/59200 (epoch 7.314) train_loss=104.02501375 time/batch=3.32s
2166/59200 (epoch 7.318) train_loss=126.92862277 time/batch=3.90s
2167/59200 (epoch 7.321) train_loss=316.56191961 time/batch=9.28s
2168/59200 (epoch 7.324) train_loss=393.48958037 time/batch=11.59s
2169/59200 (epoch 7.328) train_loss=283.95584041 time/batch=8.25s
2170/59200 (epoch 7.331) train_loss=274.37847963 time/batch=8.55s
2171/59200 (epoch 7.334) train_loss=121.11345886 time/batch=3.71s
2172/59200 (epoch 7.338) train_loss=338.60124467 time/batch=10.08s
2173/59200 (epoch 7.341) train_loss=296.67500557 time/batch=9.20s
2174/59200 (epoch 7.345) train_loss=211.06949036 time/batch=6.46s
2175/59200 (epoch 7.348) train_loss=313.44688523 time/batch=8.72s
2176/59200 (epoch 7.351) train_loss=421.44471138 time/batch=12.36s
2177/59200 (epoch 7.355) train_loss=186.37643588 time/batch=5.41s
2178/59200 (epoch 7.358) train_loss=395.77973554 time/batch=11.53s
2179/59200 (epoch 7.361) train_loss=306.80049875 time/batch=8.61s
2180/59200 (epoch 7.365) train_loss=263.45297449 time/batch=7.64s
2181/59200 (epoch 7.368) train_loss=180.64010802 time/batch=5.47s
2182/59200 (epoch 7.372) train_loss=240.61051224 time/batch=7.33s
2183/59200 (epoch 7.375) train_loss=187.80892997 time/batch=5.60s
2184/59200 (epoch 7.378) train_loss=306.74189085 time/batch=9.35s
2185/59200 (epoch 7.382) train_loss=363.95840667 time/batch=10.10s
2186/59200 (epoch 7.385) train_loss=258.08792096 time/batch=7.26s
2187/59200 (epoch 7.389) train_loss=394.09974484 time/batch=11.36s
2188/59200 (epoch 7.392) train_loss=134.91837423 time/batch=4.11s
2189/59200 (epoch 7.395) train_loss=258.56587388 time/batch=7.88s
2190/59200 (epoch 7.399) train_loss=363.90414246 time/batch=10.82s
2191/59200 (epoch 7.402) train_loss=309.49053058 time/batch=9.93s
2192/59200 (epoch 7.405) train_loss=268.89738761 time/batch=8.09s
2193/59200 (epoch 7.409) train_loss=116.79515210 time/batch=3.49s
2194/59200 (epoch 7.412) train_loss=259.78595905 time/batch=7.73s
2195/59200 (epoch 7.416) train_loss=209.47097072 time/batch=6.25s
2196/59200 (epoch 7.419) train_loss=348.45305946 time/batch=10.08s
2197/59200 (epoch 7.422) train_loss=214.40253650 time/batch=6.57s
2198/59200 (epoch 7.426) train_loss=243.79763532 time/batch=7.41s
2199/59200 (epoch 7.429) train_loss=456.07668085 time/batch=12.92s
2200/59200 (epoch 7.432) train_loss=233.32669175 time/batch=6.93s
2201/59200 (epoch 7.436) train_loss=142.88963345 time/batch=4.18s
2202/59200 (epoch 7.439) train_loss=355.81326512 time/batch=10.29s
2203/59200 (epoch 7.443) train_loss=230.11560933 time/batch=6.85s
2204/59200 (epoch 7.446) train_loss=345.14151283 time/batch=10.36s
2205/59200 (epoch 7.449) train_loss=457.59359832 time/batch=13.28s
2206/59200 (epoch 7.453) train_loss=229.49842222 time/batch=6.78s
2207/59200 (epoch 7.456) train_loss=291.83154654 time/batch=9.22s
2208/59200 (epoch 7.459) train_loss=237.15108840 time/batch=7.11s
2209/59200 (epoch 7.463) train_loss=115.23960210 time/batch=3.60s
2210/59200 (epoch 7.466) train_loss=436.40864249 time/batch=12.78s
2211/59200 (epoch 7.470) train_loss=313.02913730 time/batch=9.20s
2212/59200 (epoch 7.473) train_loss=455.45215028 time/batch=13.20s
2213/59200 (epoch 7.476) train_loss=343.82119081 time/batch=9.91s
2214/59200 (epoch 7.480) train_loss=192.21519166 time/batch=5.81s
2215/59200 (epoch 7.483) train_loss=207.45788524 time/batch=6.32s
2216/59200 (epoch 7.486) train_loss=315.12209935 time/batch=9.58s
2217/59200 (epoch 7.490) train_loss=288.91904633 time/batch=8.39s
2218/59200 (epoch 7.493) train_loss=261.66305375 time/batch=7.84s
2219/59200 (epoch 7.497) train_loss=158.54529457 time/batch=4.80s
2220/59200 (epoch 7.500) train_loss=103.53880160 time/batch=3.38s
2221/59200 (epoch 7.503) train_loss=189.78730466 time/batch=6.03s
2222/59200 (epoch 7.507) train_loss=187.08275853 time/batch=5.93s
2223/59200 (epoch 7.510) train_loss=273.40082365 time/batch=7.89s
2224/59200 (epoch 7.514) train_loss=334.04575806 time/batch=10.32s
2225/59200 (epoch 7.517) train_loss=497.35055075 time/batch=15.24s
2226/59200 (epoch 7.520) train_loss=282.90930957 time/batch=8.46s
2227/59200 (epoch 7.524) train_loss=232.76602404 time/batch=7.43s
2228/59200 (epoch 7.527) train_loss=296.68120076 time/batch=9.00s
2229/59200 (epoch 7.530) train_loss=294.45273489 time/batch=8.80s
2230/59200 (epoch 7.534) train_loss=141.11919778 time/batch=4.52s
2231/59200 (epoch 7.537) train_loss=329.45158645 time/batch=9.11s
2232/59200 (epoch 7.541) train_loss=134.82271100 time/batch=3.96s
2233/59200 (epoch 7.544) train_loss=289.81847338 time/batch=8.02s
2234/59200 (epoch 7.547) train_loss=313.70279331 time/batch=8.59s
2235/59200 (epoch 7.551) train_loss=193.35467313 time/batch=5.71s
2236/59200 (epoch 7.554) train_loss=448.06159402 time/batch=12.00s
2237/59200 (epoch 7.557) train_loss=223.19185972 time/batch=5.93s
2238/59200 (epoch 7.561) train_loss=276.13615109 time/batch=7.72s
2239/59200 (epoch 7.564) train_loss=285.02117806 time/batch=7.87s
2240/59200 (epoch 7.568) train_loss=437.03427588 time/batch=11.98s
2241/59200 (epoch 7.571) train_loss=197.51401965 time/batch=5.40s
2242/59200 (epoch 7.574) train_loss=212.82534391 time/batch=5.72s
2243/59200 (epoch 7.578) train_loss=288.75477868 time/batch=8.27s
2244/59200 (epoch 7.581) train_loss=215.99891643 time/batch=6.13s
2245/59200 (epoch 7.584) train_loss=153.75552438 time/batch=4.44s
2246/59200 (epoch 7.588) train_loss=194.46061669 time/batch=5.58s
2247/59200 (epoch 7.591) train_loss=252.50120322 time/batch=6.77s
2248/59200 (epoch 7.595) train_loss=233.20781708 time/batch=6.40s
2249/59200 (epoch 7.598) train_loss=330.93296637 time/batch=8.96s
Validating
    loss:	303.964896

2250/59200 (epoch 7.601) train_loss=241.17046331 time/batch=132.53s
2251/59200 (epoch 7.605) train_loss=110.25603814 time/batch=3.74s
2252/59200 (epoch 7.608) train_loss=243.17090158 time/batch=7.28s
2253/59200 (epoch 7.611) train_loss=370.36413553 time/batch=10.85s
2254/59200 (epoch 7.615) train_loss=377.04712987 time/batch=11.87s
2255/59200 (epoch 7.618) train_loss=445.16302863 time/batch=12.40s
2256/59200 (epoch 7.622) train_loss=324.80682179 time/batch=9.34s
2257/59200 (epoch 7.625) train_loss=272.97242633 time/batch=7.90s
2258/59200 (epoch 7.628) train_loss=216.71617572 time/batch=6.41s
2259/59200 (epoch 7.632) train_loss=239.51141204 time/batch=7.40s
2260/59200 (epoch 7.635) train_loss=138.31737779 time/batch=4.33s
2261/59200 (epoch 7.639) train_loss=216.74719231 time/batch=6.39s
2262/59200 (epoch 7.642) train_loss=343.12295555 time/batch=9.93s
2263/59200 (epoch 7.645) train_loss=418.41575381 time/batch=12.42s
2264/59200 (epoch 7.649) train_loss=166.52328124 time/batch=5.16s
2265/59200 (epoch 7.652) train_loss=182.73634611 time/batch=5.69s
2266/59200 (epoch 7.655) train_loss=184.71530581 time/batch=5.75s
2267/59200 (epoch 7.659) train_loss=317.26736155 time/batch=9.32s
